application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-01516,2026-05-11T14:43:01Z,MOBILE_APP,CREDIT_CARD_STANDARD,9000,COMPLETED,8,,,2026-05-12T00:32:42Z,9000.0,2026-05-12T00:32:42Z,25-34,GB,SELF_EMPLOYED,52000,0.4,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01515,2026-05-11T16:49:17Z,MOBILE_APP,CREDIT_CARD_REWARDS,6500,IN_PROGRESS,5,agreement,,,,2026-05-12T00:53:39Z,35-44,GB,SELF_EMPLOYED,94000,0.45,C,19.9,CLEAR,VERIFIED,
APP-2026-01503,2026-05-10T18:07:58Z,WEB,CREDIT_CARD_STUDENT,5750,COMPLETED,8,,,2026-05-12T00:56:50Z,5750.0,2026-05-12T00:56:50Z,25-34,GB,PERMANENT,28000,0.31,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01512,2026-05-11T14:16:50Z,MOBILE_APP,CREDIT_CARD_STUDENT,5250,IN_PROGRESS,5,agreement,,,,2026-05-12T01:15:53Z,45-54,IE,PERMANENT,29000,0.38,C,24.9,CLEAR,VERIFIED,
APP-2026-01514,2026-05-11T19:08:53Z,AGGREGATOR,CREDIT_CARD_STUDENT,13250,IN_PROGRESS,5,agreement,,,,2026-05-12T02:51:19Z,35-44,PL,UNEMPLOYED,5000,0.41,D,19.9,CLEAR,VERIFIED,
APP-2026-01455,2026-05-06T19:50:20Z,WEB,CREDIT_CARD_STANDARD,8750,COMPLETED,8,,,2026-05-12T03:12:20Z,8750.0,2026-05-12T03:12:20Z,25-34,DE,PERMANENT,63500,0.39,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01483,2026-05-08T20:56:00Z,MOBILE_APP,CREDIT_CARD_STUDENT,9500,COMPLETED,8,,,2026-05-12T03:31:40Z,2000.0,2026-05-12T03:31:40Z,45-54,GB,STUDENT,8500,0.32,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01499,2026-05-10T09:19:13Z,MOBILE_APP,CREDIT_CARD_STANDARD,5000,COMPLETED,8,,,2026-05-12T03:34:38Z,5000.0,2026-05-12T03:34:38Z,18-24,GB,PERMANENT,47500,0.29,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01506,2026-05-10T18:38:55Z,MOBILE_APP,CREDIT_CARD_STUDENT,9000,COMPLETED,8,,,2026-05-12T04:12:06Z,9000.0,2026-05-12T04:12:06Z,25-34,GB,PERMANENT,48000,0.42,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01513,2026-05-11T17:18:27Z,AGGREGATOR,CREDIT_CARD_STUDENT,4500,COMPLETED,8,,,2026-05-12T11:16:31Z,4500.0,2026-05-12T11:16:31Z,65+,FR,CONTRACT,45500,0.38,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01508,2026-05-11T13:53:51Z,MOBILE_APP,CREDIT_CARD_STUDENT,20000,COMPLETED,8,,,2026-05-12T12:06:55Z,10500.0,2026-05-12T12:06:55Z,18-24,GB,PERMANENT,38000,0.26,B,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01497,2026-05-09T15:04:44Z,MOBILE_APP,CREDIT_CARD_REWARDS,6500,COMPLETED,8,,,2026-05-12T15:32:23Z,6500.0,2026-05-12T15:32:23Z,35-44,GB,PERMANENT,24000,0.39,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01490,2026-05-08T09:33:33Z,WEB,CREDIT_CARD_STUDENT,8250,COMPLETED,8,,,2026-05-12T15:39:05Z,7250.0,2026-05-12T15:39:05Z,25-34,GB,PERMANENT,31000,0.4,C,19.9,,REVIEW,SIGNED
APP-2026-01523,2026-05-12T14:31:58Z,WEB,CREDIT_CARD_STUDENT,6750,REJECTED,3,screening,SCR_HIGH_RISK_COUNTRY,2026-05-12T15:56:40Z,,2026-05-12T15:56:40Z,18-24,RU,PERMANENT,37500,0.25,B,24.9,HIT,VERIFIED,
APP-2026-01532,2026-05-12T09:39:26Z,WEB,CREDIT_CARD_STUDENT,9000,IN_PROGRESS,5,agreement,,,,2026-05-12T17:22:03Z,25-34,FR,PERMANENT,51500,0.32,B,24.9,CLEAR,VERIFIED,
APP-2026-01535,2026-05-12T14:07:11Z,WEB,CREDIT_CARD_STANDARD,5250,IN_PROGRESS,5,agreement,,,,2026-05-12T17:44:40Z,25-34,GB,PERMANENT,34500,0.27,B,24.9,CLEAR,VERIFIED,
APP-2026-01528,2026-05-12T09:59:25Z,AGGREGATOR,CREDIT_CARD_STUDENT,19250,IN_PROGRESS,5,agreement,,,,2026-05-12T17:49:26Z,55-64,GB,PERMANENT,74000,0.19,A,19.9,CLEAR,VERIFIED,
APP-2026-01531,2026-05-12T10:40:33Z,MOBILE_APP,CREDIT_CARD_STANDARD,9500,REJECTED,4,credit,CRE_INCOME_BELOW_MINIMUM,2026-05-12T18:09:30Z,,2026-05-12T18:09:30Z,25-34,GB,STUDENT,7000,0.34,D,24.9,CLEAR,VERIFIED,
APP-2026-01525,2026-05-12T18:20:10Z,BRANCH,CREDIT_CARD_STUDENT,21750,IN_PROGRESS,4,credit,,,,2026-05-12T19:49:30Z,45-54,IE,CONTRACT,56000,0.34,B,19.9,CLEAR,VERIFIED,
