application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-00229,2026-01-21T18:53:46Z,BRANCH,CREDIT_CARD_STUDENT,16500,REJECTED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-01-22T00:18:32Z,,2026-01-22T00:18:32Z,18-24,FR,PERMANENT,32000,0.46,D,19.9,CLEAR,VERIFIED,
APP-2026-00212,2026-01-20T20:43:42Z,MOBILE_APP,CREDIT_CARD_STUDENT,13750,COMPLETED,8,,,2026-01-22T01:54:51Z,11500.0,2026-01-22T01:54:51Z,18-24,GB,CONTRACT,41500,0.22,B,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00228,2026-01-21T20:31:35Z,WEB,CREDIT_CARD_REWARDS,750,REJECTED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-01-22T03:43:51Z,,2026-01-22T03:43:51Z,25-34,GB,SELF_EMPLOYED,29000,0.35,C,24.9,CLEAR,VERIFIED,
APP-2026-00225,2026-01-21T16:10:39Z,MOBILE_APP,CREDIT_CARD_STUDENT,3750,COMPLETED,8,,,2026-01-22T04:20:26Z,3750.0,2026-01-22T04:20:26Z,18-24,GB,CONTRACT,32500,0.32,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00231,2026-01-21T18:59:58Z,MOBILE_APP,CREDIT_CARD_STANDARD,7500,IN_PROGRESS,5,agreement,,,,2026-01-22T05:29:08Z,25-34,GB,CONTRACT,52500,0.4,C,24.9,CLEAR,VERIFIED,
APP-2026-00215,2026-01-20T09:54:16Z,AGGREGATOR,CREDIT_CARD_REWARDS,8750,COMPLETED,8,,,2026-01-22T07:34:50Z,8750.0,2026-01-22T07:34:50Z,35-44,GB,PERMANENT,35500,0.37,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00234,2026-01-21T13:55:52Z,AGGREGATOR,CREDIT_CARD_STANDARD,20750,COMPLETED,8,,,2026-01-22T09:55:32Z,11750.0,2026-01-22T09:55:32Z,25-34,GB,PERMANENT,42000,0.3,B,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00193,2026-01-19T20:24:43Z,MOBILE_APP,CREDIT_CARD_STANDARD,7250,COMPLETED,8,,,2026-01-22T14:04:05Z,7250.0,2026-01-22T14:04:05Z,45-54,GB,PERMANENT,52000,0.31,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00250,2026-01-22T11:33:34Z,MOBILE_APP,CREDIT_CARD_REWARDS,1000,REFERRED,2,kyc,KYC_LOW_CONFIDENCE,2026-01-22T15:07:30Z,,2026-01-22T15:07:30Z,45-54,FR,SELF_EMPLOYED,35000,0.35,C,24.9,,REVIEW,
APP-2026-00240,2026-01-22T11:07:19Z,WEB,CREDIT_CARD_REWARDS,14000,IN_PROGRESS,5,agreement,,,,2026-01-22T17:02:57Z,65+,DE,PERMANENT,53000,0.47,D,19.9,CLEAR,VERIFIED,
APP-2026-00219,2026-01-20T11:11:53Z,WEB,CREDIT_CARD_STUDENT,16500,COMPLETED,8,,,2026-01-22T17:16:33Z,6500.0,2026-01-22T17:16:33Z,25-34,FR,PERMANENT,24000,0.36,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00241,2026-01-22T10:18:29Z,MOBILE_APP,CREDIT_CARD_REWARDS,2750,IN_PROGRESS,5,agreement,,,,2026-01-22T17:36:57Z,18-24,GB,UNEMPLOYED,10500,0.47,D,24.9,CLEAR,VERIFIED,
APP-2026-00238,2026-01-22T13:37:00Z,WEB,CREDIT_CARD_STUDENT,21250,IN_PROGRESS,4,credit,,,,2026-01-22T18:19:19Z,45-54,GB,PERMANENT,27500,0.45,C,19.9,CLEAR,VERIFIED,
APP-2026-00251,2026-01-22T14:22:19Z,WEB,CREDIT_CARD_REWARDS,19500,IN_PROGRESS,4,credit,,,,2026-01-22T18:29:38Z,25-34,GB,PERMANENT,25000,0.28,C,19.9,CLEAR,VERIFIED,
APP-2026-00249,2026-01-22T10:42:59Z,BRANCH,CREDIT_CARD_STANDARD,10250,IN_PROGRESS,5,agreement,,,,2026-01-22T18:48:43Z,45-54,GB,PERMANENT,23500,0.33,C,19.9,CLEAR,VERIFIED,
