application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-02165,2026-07-05T14:39:54Z,MOBILE_APP,CREDIT_CARD_STUDENT,18000,REFERRED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-07-06T01:35:40Z,,2026-07-06T01:35:40Z,55-64,GB,RETIRED,30000,0.34,B,19.9,CLEAR,VERIFIED,
APP-2026-02168,2026-07-05T21:55:29Z,AGGREGATOR,CREDIT_CARD_STANDARD,17250,REJECTED,3,screening,SCR_HIGH_RISK_COUNTRY,2026-07-06T02:51:13Z,,2026-07-06T02:51:13Z,55-64,RU,PERMANENT,38500,0.41,C,19.9,HIT,VERIFIED,
APP-2026-02169,2026-07-05T19:29:36Z,AGGREGATOR,CREDIT_CARD_REWARDS,7500,IN_PROGRESS,5,agreement,,,,2026-07-06T03:03:54Z,25-34,GB,PERMANENT,33000,0.2,B,24.9,CLEAR,VERIFIED,
APP-2026-02139,2026-07-03T19:32:02Z,MOBILE_APP,CREDIT_CARD_STANDARD,19250,COMPLETED,8,,,2026-07-06T03:25:55Z,5000.0,2026-07-06T03:25:55Z,45-54,GB,UNEMPLOYED,8000,0.43,D,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-02140,2026-07-03T13:52:25Z,WEB,CREDIT_CARD_STANDARD,7750,COMPLETED,8,,,2026-07-06T10:09:47Z,7750.0,2026-07-06T10:09:47Z,25-34,GB,PERMANENT,42000,0.35,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-02148,2026-07-03T19:05:13Z,WEB,CREDIT_CARD_STUDENT,5750,COMPLETED,8,,,2026-07-06T11:30:32Z,5750.0,2026-07-06T11:30:32Z,35-44,GB,CONTRACT,61500,0.47,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-02156,2026-07-04T11:59:45Z,MOBILE_APP,CREDIT_CARD_REWARDS,8750,COMPLETED,8,,,2026-07-06T13:56:21Z,8750.0,2026-07-06T13:56:21Z,18-24,GB,PERMANENT,54500,0.3,B,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-02174,2026-07-06T10:01:37Z,MOBILE_APP,CREDIT_CARD_STUDENT,3250,IN_PROGRESS,5,agreement,,,,2026-07-06T15:58:32Z,25-34,GB,CONTRACT,21500,0.31,C,24.9,CLEAR,VERIFIED,
APP-2026-02178,2026-07-06T10:07:37Z,WEB,CREDIT_CARD_STANDARD,7500,IN_PROGRESS,5,agreement,,,,2026-07-06T16:16:32Z,55-64,FR,STUDENT,13500,0.41,D,24.9,CLEAR,VERIFIED,
APP-2026-02164,2026-07-05T17:17:38Z,MOBILE_APP,CREDIT_CARD_STANDARD,5500,COMPLETED,8,,,2026-07-06T16:39:35Z,5500.0,2026-07-06T16:39:35Z,35-44,DE,SELF_EMPLOYED,68500,0.35,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-02149,2026-07-03T18:45:26Z,BRANCH,CREDIT_CARD_STANDARD,7750,COMPLETED,8,,,2026-07-06T17:23:46Z,7750.0,2026-07-06T17:23:46Z,65+,PL,CONTRACT,37000,0.26,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-02179,2026-07-06T17:25:35Z,WEB,CREDIT_CARD_STUDENT,3500,REFERRED,1,policy,POL_TAX_RESIDENCY_UNSUPPORTED,2026-07-06T18:06:28Z,,2026-07-06T18:06:28Z,25-34,GB,PERMANENT,21000,0.49,D,24.9,,,
APP-2026-02159,2026-07-04T11:03:47Z,MOBILE_APP,CREDIT_CARD_REWARDS,7750,COMPLETED,8,,,2026-07-06T18:17:28Z,7750.0,2026-07-06T18:17:28Z,25-34,IE,PERMANENT,54000,0.35,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-02177,2026-07-06T12:19:48Z,MOBILE_APP,CREDIT_CARD_REWARDS,4500,REFERRED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-07-06T19:13:51Z,,2026-07-06T19:13:51Z,25-34,DE,CONTRACT,52500,0.48,D,24.9,CLEAR,VERIFIED,
APP-2026-02181,2026-07-06T16:56:48Z,MOBILE_APP,CREDIT_CARD_STANDARD,4500,IN_PROGRESS,4,credit,,,,2026-07-06T19:59:59Z,35-44,GB,PERMANENT,50000,0.3,B,24.9,CLEAR,VERIFIED,
APP-2026-02175,2026-07-06T18:44:11Z,BRANCH,CREDIT_CARD_STANDARD,9000,REFERRED,2,kyc,KYC_LOW_CONFIDENCE,2026-07-06T20:03:20Z,,2026-07-06T20:03:20Z,35-44,DE,PERMANENT,48500,0.33,B,24.9,,REVIEW,
APP-2026-02172,2026-07-06T16:27:26Z,MOBILE_APP,CREDIT_CARD_STUDENT,7750,REFERRED,2,kyc,KYC_LOW_CONFIDENCE,2026-07-06T20:32:57Z,,2026-07-06T20:32:57Z,25-34,GB,RETIRED,31000,0.28,B,24.9,,REVIEW,
APP-2026-02183,2026-07-06T16:52:58Z,AGGREGATOR,CREDIT_CARD_STUDENT,2500,IN_PROGRESS,4,credit,,,,2026-07-06T21:04:59Z,18-24,GB,SELF_EMPLOYED,29500,0.38,C,24.9,CLEAR,VERIFIED,
