application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-01905,2026-06-13T15:55:19Z,WEB,CREDIT_CARD_REWARDS,1000,IN_PROGRESS,5,agreement,,,,2026-06-14T02:01:39Z,25-34,GB,PERMANENT,67000,0.45,C,24.9,CLEAR,VERIFIED,
APP-2026-01893,2026-06-12T12:49:56Z,WEB,CREDIT_CARD_REWARDS,2000,COMPLETED,8,,,2026-06-14T02:38:02Z,2000.0,2026-06-14T02:38:02Z,35-44,GB,PERMANENT,36000,0.48,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01879,2026-06-11T12:55:41Z,BRANCH,CREDIT_CARD_STUDENT,4500,COMPLETED,8,,,2026-06-14T09:12:07Z,4500.0,2026-06-14T09:12:07Z,25-34,GB,PERMANENT,42000,0.38,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01912,2026-06-14T09:58:58Z,BRANCH,CREDIT_CARD_STANDARD,15250,REFERRED,1,policy,POL_TAX_RESIDENCY_UNSUPPORTED,2026-06-14T10:37:57Z,,2026-06-14T10:37:57Z,35-44,GB,SELF_EMPLOYED,37500,0.35,C,19.9,,,
APP-2026-01909,2026-06-14T12:20:21Z,AGGREGATOR,CREDIT_CARD_STUDENT,5750,REJECTED,0,verification,VER_MISSING_FIELD,2026-06-14T12:51:35Z,,2026-06-14T12:51:35Z,25-34,PL,CONTRACT,24000,0.25,C,24.9,,,
APP-2026-01907,2026-06-14T11:49:39Z,WEB,CREDIT_CARD_STUDENT,25000,REFERRED,3,screening,SCR_PARTIAL_MATCH,2026-06-14T14:09:38Z,,2026-06-14T14:09:38Z,45-54,GB,SELF_EMPLOYED,52500,0.51,D,19.9,REVIEW,VERIFIED,
APP-2026-01908,2026-06-14T12:01:17Z,WEB,CREDIT_CARD_STANDARD,9500,IN_PROGRESS,5,agreement,,,,2026-06-14T14:14:49Z,45-54,GB,STUDENT,10000,0.19,D,24.9,CLEAR,VERIFIED,
APP-2026-01898,2026-06-12T14:39:57Z,MOBILE_APP,CREDIT_CARD_STANDARD,6500,COMPLETED,8,,,2026-06-14T15:11:14Z,6500.0,2026-06-14T15:11:14Z,65+,GB,PERMANENT,39000,0.44,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01892,2026-06-12T09:43:32Z,WEB,CREDIT_CARD_STANDARD,5250,COMPLETED,8,,,2026-06-14T15:43:03Z,5250.0,2026-06-14T15:43:03Z,45-54,GB,PERMANENT,32000,0.3,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01910,2026-06-14T12:31:44Z,AGGREGATOR,CREDIT_CARD_STUDENT,2500,IN_PROGRESS,5,agreement,,,,2026-06-14T16:58:35Z,45-54,GB,PERMANENT,38500,0.32,B,24.9,CLEAR,VERIFIED,
APP-2026-01911,2026-06-14T15:25:58Z,BRANCH,CREDIT_CARD_STUDENT,4750,IN_PROGRESS,5,agreement,,,,2026-06-14T22:41:02Z,45-54,GB,PERMANENT,35500,0.31,B,24.9,CLEAR,VERIFIED,
APP-2026-01903,2026-06-13T16:29:53Z,MOBILE_APP,CREDIT_CARD_REWARDS,7750,IN_PROGRESS,6,account,,,,2026-06-14T23:36:58Z,65+,IE,PERMANENT,30000,0.48,D,19.9,CLEAR,VERIFIED,SIGNED
