application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-01357,2026-04-28T18:17:34Z,AGGREGATOR,CREDIT_CARD_STANDARD,8000,IN_PROGRESS,5,agreement,,,,2026-04-29T02:01:44Z,35-44,GB,PERMANENT,24000,0.3,C,19.9,CLEAR,VERIFIED,
APP-2026-01352,2026-04-27T20:15:38Z,MOBILE_APP,CREDIT_CARD_REWARDS,3500,COMPLETED,8,,,2026-04-29T06:22:04Z,3500.0,2026-04-29T06:22:04Z,35-44,GB,CONTRACT,37500,0.48,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01355,2026-04-27T19:08:28Z,MOBILE_APP,CREDIT_CARD_REWARDS,7500,COMPLETED,8,,,2026-04-29T11:26:52Z,7500.0,2026-04-29T11:26:52Z,25-34,GB,PERMANENT,49500,0.24,A,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01341,2026-04-26T17:27:31Z,MOBILE_APP,CREDIT_CARD_REWARDS,5750,COMPLETED,8,,,2026-04-29T11:54:27Z,5750.0,2026-04-29T11:54:27Z,25-34,GB,PERMANENT,26000,0.42,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01300,2026-04-22T13:29:57Z,MOBILE_APP,CREDIT_CARD_STANDARD,4000,COMPLETED,8,,,2026-04-29T12:20:23Z,1500.0,2026-04-29T12:20:23Z,65+,PL,STUDENT,7000,0.3,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01358,2026-04-28T19:54:11Z,AGGREGATOR,CREDIT_CARD_STUDENT,6500,COMPLETED,8,,,2026-04-29T14:19:16Z,6500.0,2026-04-29T14:19:16Z,25-34,GB,SELF_EMPLOYED,75000,0.35,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01364,2026-04-28T18:03:43Z,MOBILE_APP,CREDIT_CARD_STANDARD,7250,COMPLETED,8,,,2026-04-29T15:30:56Z,7250.0,2026-04-29T15:30:56Z,18-24,GB,PERMANENT,58000,0.23,A,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01381,2026-04-29T14:34:00Z,MOBILE_APP,CREDIT_CARD_STANDARD,22250,REJECTED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-04-29T17:24:30Z,,2026-04-29T17:24:30Z,35-44,GB,SELF_EMPLOYED,25500,0.35,C,19.9,CLEAR,VERIFIED,
APP-2026-01371,2026-04-29T10:41:27Z,WEB,CREDIT_CARD_STUDENT,8750,IN_PROGRESS,5,agreement,,,,2026-04-29T18:04:09Z,65+,GB,PERMANENT,33000,0.23,B,24.9,CLEAR,VERIFIED,
APP-2026-01347,2026-04-27T14:50:41Z,AGGREGATOR,CREDIT_CARD_STANDARD,8500,COMPLETED,8,,,2026-04-29T19:12:02Z,7250.0,2026-04-29T19:12:02Z,25-34,GB,PERMANENT,26500,0.53,E,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01373,2026-04-29T14:00:17Z,MOBILE_APP,CREDIT_CARD_STANDARD,19250,IN_PROGRESS,5,agreement,,,,2026-04-29T19:31:32Z,45-54,GB,PERMANENT,27000,0.35,C,19.9,CLEAR,VERIFIED,
APP-2026-01367,2026-04-29T14:06:30Z,AGGREGATOR,CREDIT_CARD_STANDARD,2250,IN_PROGRESS,5,agreement,,,,2026-04-29T19:53:18Z,35-44,GB,STUDENT,12000,0.37,D,24.9,CLEAR,VERIFIED,
APP-2026-01374,2026-04-29T14:00:50Z,MOBILE_APP,CREDIT_CARD_REWARDS,20250,REJECTED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-04-29T20:00:38Z,,2026-04-29T20:00:38Z,25-34,DE,PERMANENT,20500,0.4,C,19.9,CLEAR,VERIFIED,
APP-2026-01380,2026-04-29T11:15:30Z,MOBILE_APP,CREDIT_CARD_STUDENT,9500,REJECTED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-04-29T21:15:48Z,,2026-04-29T21:15:48Z,25-34,IE,STUDENT,11500,0.33,D,24.9,CLEAR,VERIFIED,
APP-2026-01372,2026-04-29T10:49:20Z,WEB,CREDIT_CARD_STANDARD,23500,IN_PROGRESS,5,agreement,,,,2026-04-29T21:31:58Z,45-54,GB,PERMANENT,22000,0.35,C,19.9,CLEAR,VERIFIED,
APP-2026-01365,2026-04-28T09:00:53Z,MOBILE_APP,CREDIT_CARD_STUDENT,23250,COMPLETED,8,,,2026-04-29T21:44:31Z,9000.0,2026-04-29T21:44:31Z,25-34,ES,PERMANENT,33000,0.34,B,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01370,2026-04-29T20:35:52Z,MOBILE_APP,CREDIT_CARD_STUDENT,2500,IN_PROGRESS,4,credit,,,,2026-04-29T22:05:48Z,35-44,DE,RETIRED,21000,0.46,D,24.9,CLEAR,VERIFIED,
APP-2026-01368,2026-04-29T16:41:03Z,MOBILE_APP,CREDIT_CARD_STANDARD,17750,REJECTED,4,credit,CRE_INCOME_BELOW_MINIMUM,2026-04-29T22:22:12Z,,2026-04-29T22:22:12Z,55-64,FR,PERMANENT,80000,0.35,C,19.9,CLEAR,VERIFIED,
APP-2026-01377,2026-04-29T21:55:16Z,MOBILE_APP,CREDIT_CARD_STANDARD,3500,IN_PROGRESS,2,kyc,,,,2026-04-29T22:31:00Z,45-54,NL,PERMANENT,38000,0.31,B,24.9,,,
APP-2026-01361,2026-04-28T12:04:14Z,WEB,CREDIT_CARD_STANDARD,19250,IN_PROGRESS,7,card,,,,2026-04-29T22:37:26Z,18-24,GB,CONTRACT,30000,0.42,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01369,2026-04-29T20:10:01Z,WEB,CREDIT_CARD_REWARDS,21500,REJECTED,2,kyc,KYC_DOCUMENT_INVALID,2026-04-29T22:51:59Z,,2026-04-29T22:51:59Z,55-64,GB,CONTRACT,35000,0.42,C,19.9,,FAILED,
APP-2026-01376,2026-04-29T11:29:59Z,MOBILE_APP,CREDIT_CARD_REWARDS,7750,COMPLETED,8,,,2026-04-29T23:22:36Z,7750.0,2026-04-29T23:22:36Z,35-44,GB,SELF_EMPLOYED,47000,0.37,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01382,2026-04-29T17:20:41Z,MOBILE_APP,CREDIT_CARD_REWARDS,5250,IN_PROGRESS,5,agreement,,,,2026-04-29T23:29:55Z,25-34,GB,PERMANENT,35000,0.27,B,19.9,CLEAR,VERIFIED,
APP-2026-01375,2026-04-29T14:28:46Z,WEB,CREDIT_CARD_STUDENT,9500,IN_PROGRESS,5,agreement,,,,2026-04-29T23:31:47Z,18-24,IE,CONTRACT,28500,0.21,C,24.9,CLEAR,VERIFIED,
APP-2026-01378,2026-04-29T17:44:54Z,AGGREGATOR,CREDIT_CARD_STUDENT,5000,REJECTED,4,credit,CRE_INCOME_BELOW_MINIMUM,2026-04-29T23:55:52Z,,2026-04-29T23:55:52Z,45-54,GB,STUDENT,14000,0.46,D,19.9,CLEAR,VERIFIED,
APP-2026-01379,2026-04-29T11:01:30Z,MOBILE_APP,CREDIT_CARD_STUDENT,1500,IN_PROGRESS,6,account,,,,2026-04-29T23:57:17Z,35-44,FR,PERMANENT,26500,0.25,C,24.9,CLEAR,VERIFIED,SIGNED
