application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-01447,2026-05-05T14:20:43Z,MOBILE_APP,CREDIT_CARD_STANDARD,23750,IN_PROGRESS,5,agreement,,,,2026-05-06T00:50:23Z,25-34,GB,PERMANENT,60000,0.39,C,19.9,CLEAR,VERIFIED,
APP-2026-01434,2026-05-04T14:54:25Z,WEB,CREDIT_CARD_STANDARD,4250,COMPLETED,8,,,2026-05-06T00:57:07Z,4250.0,2026-05-06T00:57:07Z,25-34,DE,CONTRACT,31000,0.18,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01446,2026-05-05T21:20:12Z,BRANCH,CREDIT_CARD_STUDENT,17250,REJECTED,4,credit,CRE_INCOME_BELOW_MINIMUM,2026-05-06T02:00:52Z,,2026-05-06T02:00:52Z,25-34,DE,RETIRED,20000,0.37,C,19.9,CLEAR,VERIFIED,
APP-2026-01437,2026-05-04T12:50:33Z,AGGREGATOR,CREDIT_CARD_REWARDS,1500,COMPLETED,8,,,2026-05-06T02:48:26Z,1500.0,2026-05-06T02:48:26Z,35-44,GB,RETIRED,16500,0.46,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01429,2026-05-04T21:01:18Z,MOBILE_APP,CREDIT_CARD_STUDENT,19000,COMPLETED,8,,,2026-05-06T04:23:31Z,19000.0,2026-05-06T04:23:31Z,18-24,GB,PERMANENT,80000,0.25,A,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01432,2026-05-04T13:15:39Z,WEB,CREDIT_CARD_STUDENT,22750,COMPLETED,8,,,2026-05-06T06:02:38Z,5000.0,2026-05-06T06:02:38Z,65+,GB,PERMANENT,15000,0.34,D,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01452,2026-05-05T21:28:38Z,BRANCH,CREDIT_CARD_REWARDS,2250,IN_PROGRESS,5,agreement,,,,2026-05-06T06:27:47Z,25-34,GB,CONTRACT,36500,0.29,B,24.9,CLEAR,VERIFIED,
APP-2026-01427,2026-05-04T13:07:02Z,BRANCH,CREDIT_CARD_REWARDS,7750,COMPLETED,8,,,2026-05-06T06:54:52Z,6250.0,2026-05-06T06:54:52Z,35-44,GB,PERMANENT,23000,0.47,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01425,2026-05-03T20:23:06Z,AGGREGATOR,CREDIT_CARD_REWARDS,7750,COMPLETED,8,,,2026-05-06T07:41:55Z,7750.0,2026-05-06T07:41:55Z,18-24,GB,PERMANENT,67000,0.38,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01451,2026-05-05T20:14:53Z,BRANCH,CREDIT_CARD_REWARDS,6500,COMPLETED,8,,,2026-05-06T08:00:19Z,5500.0,2026-05-06T08:00:19Z,25-34,GB,PERMANENT,20000,0.44,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01454,2026-05-06T13:24:28Z,MOBILE_APP,CREDIT_CARD_STUDENT,2250,REFERRED,3,screening,SCR_PARTIAL_MATCH,2026-05-06T15:51:12Z,,2026-05-06T15:51:12Z,25-34,FR,PERMANENT,70000,0.39,C,24.9,REVIEW,VERIFIED,
APP-2026-01461,2026-05-06T16:27:10Z,MOBILE_APP,CREDIT_CARD_STUDENT,8000,REJECTED,1,policy,POL_CUSTOMER_BLOCKED,2026-05-06T17:20:33Z,,2026-05-06T17:20:33Z,25-34,GB,SELF_EMPLOYED,25500,0.49,D,24.9,,,
APP-2026-01416,2026-05-02T18:39:17Z,BRANCH,CREDIT_CARD_STUDENT,9250,REJECTED,6,account,ACC_CORE_UNAVAILABLE,2026-05-06T17:26:43Z,,2026-05-06T17:26:43Z,35-44,GB,STUDENT,9500,0.54,E,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01460,2026-05-06T17:55:06Z,WEB,CREDIT_CARD_STANDARD,4750,IN_PROGRESS,4,credit,,,,2026-05-06T19:56:48Z,45-54,GB,PERMANENT,45500,0.45,C,24.9,CLEAR,VERIFIED,
APP-2026-01440,2026-05-04T09:26:54Z,MOBILE_APP,CREDIT_CARD_STANDARD,7750,COMPLETED,8,,,2026-05-06T20:21:04Z,6500.0,2026-05-06T20:21:04Z,25-34,NL,CONTRACT,28000,0.41,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01456,2026-05-06T15:38:16Z,MOBILE_APP,CREDIT_CARD_STUDENT,1250,IN_PROGRESS,5,agreement,,,,2026-05-06T20:23:06Z,45-54,GB,CONTRACT,22500,0.35,C,24.9,CLEAR,VERIFIED,
APP-2026-01450,2026-05-05T13:46:08Z,MOBILE_APP,CREDIT_CARD_REWARDS,17500,REJECTED,3,screening,SCR_PARTIAL_MATCH,2026-05-06T21:31:33Z,,2026-05-06T21:31:33Z,25-34,GB,SELF_EMPLOYED,36000,0.32,B,19.9,REVIEW,VERIFIED,
APP-2026-01455,2026-05-06T19:50:20Z,WEB,CREDIT_CARD_STANDARD,8750,IN_PROGRESS,4,credit,,,,2026-05-06T21:33:46Z,25-34,DE,PERMANENT,63500,0.39,C,19.9,CLEAR,VERIFIED,
APP-2026-01459,2026-05-06T21:44:48Z,WEB,CREDIT_CARD_STUDENT,2500,IN_PROGRESS,2,kyc,,,,2026-05-06T22:38:45Z,65+,GB,CONTRACT,61500,0.47,D,24.9,,,
APP-2026-01462,2026-05-06T12:33:24Z,MOBILE_APP,CREDIT_CARD_STANDARD,5000,IN_PROGRESS,5,agreement,,,,2026-05-06T22:54:38Z,55-64,GB,PERMANENT,27500,0.31,C,24.9,CLEAR,VERIFIED,
APP-2026-01457,2026-05-06T19:55:46Z,MOBILE_APP,CREDIT_CARD_REWARDS,5000,IN_PROGRESS,4,credit,,,,2026-05-06T23:40:18Z,45-54,GB,CONTRACT,72500,0.25,A,24.9,CLEAR,VERIFIED,
APP-2026-01445,2026-05-05T20:03:49Z,BRANCH,CREDIT_CARD_REWARDS,8750,IN_PROGRESS,7,card,,,,2026-05-06T23:45:58Z,45-54,GB,PERMANENT,26000,0.44,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01463,2026-05-06T20:47:01Z,MOBILE_APP,CREDIT_CARD_STUDENT,1750,IN_PROGRESS,4,credit,,,,2026-05-06T23:50:46Z,18-24,GB,PERMANENT,71000,0.38,C,24.9,CLEAR,VERIFIED,
APP-2026-01458,2026-05-06T17:04:47Z,MOBILE_APP,CREDIT_CARD_STANDARD,6000,IN_PROGRESS,5,agreement,,,,2026-05-06T23:52:54Z,45-54,GB,SELF_EMPLOYED,46500,0.25,A,19.9,CLEAR,VERIFIED,
,2026-05-03T20:23:06Z,AGGREGATOR,CREDIT_CARD_REWARDS,7750,COMPLETED,8,,,2026-05-06T07:41:55Z,7750.0,2026-05-06T07:41:55Z,18-24,GB,PERMANENT,67000,0.38,C,24.9,CLEAR,VERIFIED,SIGNED
