application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-01050,2026-03-31T17:48:45Z,WEB,CREDIT_CARD_STANDARD,1250,IN_PROGRESS,5,agreement,,,,2026-04-01T00:15:29Z,45-54,GB,PERMANENT,69000,0.44,C,24.9,CLEAR,VERIFIED,
APP-2026-01056,2026-03-31T20:11:34Z,MOBILE_APP,CREDIT_CARD_STANDARD,4750,REJECTED,4,credit,CRE_INCOME_BELOW_MINIMUM,2026-04-01T00:50:12Z,,2026-04-01T00:50:12Z,25-34,GB,PERMANENT,27500,0.23,C,24.9,CLEAR,VERIFIED,
APP-2026-01052,2026-03-31T21:18:18Z,WEB,CREDIT_CARD_REWARDS,6750,REJECTED,2,kyc,KYC_PROVIDER_UNAVAILABLE,2026-04-01T00:51:03Z,,2026-04-01T00:51:03Z,18-24,GB,PERMANENT,28500,0.33,C,24.9,,FAILED,
APP-2026-01036,2026-03-29T09:10:40Z,MOBILE_APP,CREDIT_CARD_STUDENT,5500,COMPLETED,8,,,2026-04-01T04:46:50Z,5500.0,2026-04-01T04:46:50Z,25-34,GB,PERMANENT,39000,0.38,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01045,2026-03-30T11:19:03Z,BRANCH,CREDIT_CARD_STANDARD,19750,COMPLETED,8,,,2026-04-01T07:44:41Z,16500.0,2026-04-01T07:44:41Z,18-24,PL,PERMANENT,59000,0.29,B,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01032,2026-03-29T12:05:16Z,WEB,CREDIT_CARD_REWARDS,9250,COMPLETED,8,,,2026-04-01T10:55:42Z,7250.0,2026-04-01T10:55:42Z,45-54,GB,PERMANENT,26500,0.49,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01038,2026-03-29T14:09:00Z,MOBILE_APP,CREDIT_CARD_STUDENT,7750,COMPLETED,8,,,2026-04-01T10:56:56Z,7750.0,2026-04-01T10:56:56Z,18-24,ES,SELF_EMPLOYED,50000,0.49,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01043,2026-03-30T18:23:38Z,BRANCH,CREDIT_CARD_REWARDS,7750,COMPLETED,8,,,2026-04-01T10:58:04Z,7750.0,2026-04-01T10:58:04Z,25-34,GB,PERMANENT,48500,0.23,A,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01040,2026-03-30T20:41:02Z,WEB,CREDIT_CARD_STANDARD,9750,COMPLETED,8,,,2026-04-01T13:22:06Z,9750.0,2026-04-01T13:22:06Z,25-34,FR,PERMANENT,69500,0.49,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01061,2026-04-01T12:27:17Z,MOBILE_APP,CREDIT_CARD_STANDARD,7000,IN_PROGRESS,5,agreement,,,,2026-04-01T18:19:48Z,45-54,GB,PERMANENT,26500,0.42,C,24.9,CLEAR,VERIFIED,
