application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-00477,2026-02-12T20:22:49Z,MOBILE_APP,CREDIT_CARD_STUDENT,18000,IN_PROGRESS,5,agreement,,,,2026-02-13T02:27:45Z,25-34,FR,SELF_EMPLOYED,40000,0.27,B,19.9,CLEAR,VERIFIED,
APP-2026-00452,2026-02-10T14:25:08Z,MOBILE_APP,CREDIT_CARD_REWARDS,5250,COMPLETED,8,,,2026-02-13T02:49:09Z,5250.0,2026-02-13T02:49:09Z,25-34,GB,PERMANENT,61500,0.27,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00446,2026-02-10T15:24:12Z,WEB,CREDIT_CARD_STANDARD,1250,COMPLETED,8,,,2026-02-13T02:55:46Z,1250.0,2026-02-13T02:55:46Z,18-24,FR,SELF_EMPLOYED,41000,0.3,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00469,2026-02-12T21:25:34Z,WEB,CREDIT_CARD_REWARDS,1750,IN_PROGRESS,5,agreement,,,,2026-02-13T03:53:57Z,18-24,GB,SELF_EMPLOYED,23000,0.38,C,24.9,CLEAR,VERIFIED,
APP-2026-00462,2026-02-11T16:28:22Z,MOBILE_APP,CREDIT_CARD_STUDENT,7000,COMPLETED,8,,,2026-02-13T05:34:44Z,7000.0,2026-02-13T05:34:44Z,25-34,PL,RETIRED,33000,0.41,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00480,2026-02-12T09:01:18Z,MOBILE_APP,CREDIT_CARD_REWARDS,2000,COMPLETED,8,,,2026-02-13T06:36:05Z,2000.0,2026-02-13T06:36:05Z,55-64,GB,PERMANENT,51000,0.42,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00474,2026-02-12T15:28:24Z,BRANCH,CREDIT_CARD_STUDENT,500,COMPLETED,8,,,2026-02-13T07:52:35Z,500.0,2026-02-13T07:52:35Z,25-34,GB,STUDENT,4000,0.54,E,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00448,2026-02-10T18:02:44Z,MOBILE_APP,CREDIT_CARD_REWARDS,13000,COMPLETED,8,,,2026-02-13T10:20:45Z,13000.0,2026-02-13T10:20:45Z,18-24,PL,PERMANENT,53500,0.4,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00490,2026-02-13T09:04:12Z,MOBILE_APP,CREDIT_CARD_STANDARD,6500,FAILED,2,kyc,KYC_PROVIDER_UNAVAILABLE,2026-02-13T10:43:00Z,,2026-02-13T10:43:00Z,25-34,GB,PERMANENT,19000,0.51,D,24.9,,FAILED,
APP-2026-00466,2026-02-11T14:04:28Z,WEB,CREDIT_CARD_STUDENT,10000,COMPLETED,8,,,2026-02-13T11:36:00Z,10000.0,2026-02-13T11:36:00Z,35-44,GB,SELF_EMPLOYED,42500,0.53,E,24.9,CLEAR,VERIFIED,SIGNED
