application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-01627,2026-05-20T12:23:02Z,WEB,CREDIT_CARD_REWARDS,7000,COMPLETED,8,,,2026-05-22T00:05:12Z,7000.0,2026-05-22T00:05:12Z,18-24,PL,SELF_EMPLOYED,55000,0.31,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01635,2026-05-21T19:27:00Z,MOBILE_APP,CREDIT_CARD_REWARDS,8750,IN_PROGRESS,5,agreement,,,,2026-05-22T02:22:55Z,35-44,GB,PERMANENT,64000,0.53,E,24.9,CLEAR,VERIFIED,
APP-2026-01634,2026-05-21T20:11:50Z,MOBILE_APP,CREDIT_CARD_REWARDS,6000,REFERRED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-05-22T02:55:13Z,,2026-05-22T02:55:13Z,35-44,GB,PERMANENT,63000,0.33,B,24.9,CLEAR,VERIFIED,
APP-2026-01590,2026-05-18T20:32:27Z,WEB,CREDIT_CARD_STANDARD,1250,REJECTED,1,policy,POL_TAX_RESIDENCY_UNSUPPORTED,2026-05-22T05:15:55Z,,2026-05-22T05:15:55Z,35-44,GB,STUDENT,13500,0.44,D,24.9,,,
APP-2026-01639,2026-05-21T21:11:11Z,BRANCH,CREDIT_CARD_REWARDS,2500,REFERRED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-05-22T05:23:11Z,,2026-05-22T05:23:11Z,25-34,GB,PERMANENT,42000,0.44,C,24.9,CLEAR,VERIFIED,
APP-2026-01608,2026-05-19T15:23:40Z,AGGREGATOR,CREDIT_CARD_STUDENT,5500,COMPLETED,8,,,2026-05-22T06:58:25Z,5500.0,2026-05-22T06:58:25Z,25-34,GB,PERMANENT,53000,0.36,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01609,2026-05-19T21:02:16Z,WEB,CREDIT_CARD_REWARDS,22250,COMPLETED,8,,,2026-05-22T07:18:48Z,22250.0,2026-05-22T07:18:48Z,65+,GB,SELF_EMPLOYED,161000,0.29,B,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01646,2026-05-22T14:15:14Z,MOBILE_APP,CREDIT_CARD_STUDENT,2000,REJECTED,0,verification,VER_INVALID_FIELD,2026-05-22T14:45:57Z,,2026-05-22T14:45:57Z,25-34,PL,PERMANENT,104000,0.26,A,24.9,,,
APP-2026-01602,2026-05-19T21:00:23Z,WEB,CREDIT_CARD_STANDARD,1000,COMPLETED,8,,,2026-05-22T15:49:57Z,1000.0,2026-05-22T15:49:57Z,35-44,GB,PERMANENT,56000,0.33,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01631,2026-05-20T14:26:02Z,WEB,CREDIT_CARD_STANDARD,9250,COMPLETED,8,,,2026-05-22T16:29:59Z,9250.0,2026-05-22T16:29:59Z,25-34,GB,PERMANENT,53000,0.39,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01648,2026-05-22T17:22:15Z,AGGREGATOR,CREDIT_CARD_REWARDS,8500,REJECTED,1,policy,POL_CUSTOMER_BLOCKED,2026-05-22T17:54:34Z,,2026-05-22T17:54:34Z,25-34,GB,UNEMPLOYED,0,0.03,D,19.9,,,
APP-2026-01625,2026-05-20T11:30:11Z,MOBILE_APP,CREDIT_CARD_STUDENT,2000,COMPLETED,8,,,2026-05-22T18:02:28Z,500.0,2026-05-22T18:02:28Z,25-34,GB,UNEMPLOYED,1000,0.39,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01642,2026-05-22T15:36:45Z,BRANCH,CREDIT_CARD_STANDARD,3250,IN_PROGRESS,5,agreement,,,,2026-05-22T18:05:40Z,18-24,NL,PERMANENT,71000,0.25,A,24.9,CLEAR,VERIFIED,
APP-2026-01643,2026-05-22T10:42:46Z,WEB,CREDIT_CARD_REWARDS,23750,IN_PROGRESS,5,agreement,,,,2026-05-22T18:43:27Z,25-34,GB,UNEMPLOYED,1500,0.39,D,19.9,CLEAR,VERIFIED,
APP-2026-01651,2026-05-22T10:27:42Z,WEB,CREDIT_CARD_STUDENT,3500,IN_PROGRESS,5,agreement,,,,2026-05-22T20:00:46Z,45-54,NL,PERMANENT,23000,0.45,C,24.9,CLEAR,VERIFIED,
APP-2026-01650,2026-05-22T17:39:37Z,AGGREGATOR,CREDIT_CARD_STUDENT,11250,IN_PROGRESS,4,credit,,,,2026-05-22T20:21:39Z,25-34,GB,PERMANENT,41500,0.47,D,19.9,CLEAR,VERIFIED,
APP-2026-01645,2026-05-22T15:22:29Z,MOBILE_APP,CREDIT_CARD_STANDARD,9250,IN_PROGRESS,5,agreement,,,,2026-05-22T21:35:57Z,35-44,GB,CONTRACT,49500,0.35,C,24.9,CLEAR,VERIFIED,
APP-2026-01647,2026-05-22T15:54:00Z,MOBILE_APP,CREDIT_CARD_REWARDS,1500,IN_PROGRESS,5,agreement,,,,2026-05-22T22:51:41Z,18-24,GB,PERMANENT,64500,0.27,B,24.9,CLEAR,VERIFIED,
APP-2026-01622,2026-05-20T15:45:24Z,WEB,CREDIT_CARD_STUDENT,3250,COMPLETED,8,,,2026-05-22T23:19:52Z,3250.0,2026-05-22T23:19:52Z,25-34,ES,PERMANENT,26500,0.38,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01649,2026-05-22T15:22:28Z,BRANCH,CREDIT_CARD_STANDARD,9000,IN_PROGRESS,6,account,,,,2026-05-22T23:31:23Z,25-34,GB,PERMANENT,30000,0.44,C,19.9,CLEAR,VERIFIED,SIGNED
