application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-02028,2026-06-24T19:39:50Z,AGGREGATOR,CREDIT_CARD_STUDENT,20750,IN_PROGRESS,5,agreement,,,,2026-06-25T02:46:23Z,45-54,GB,CONTRACT,70000,0.23,A,19.9,CLEAR,VERIFIED,
APP-2026-02020,2026-06-24T18:50:46Z,AGGREGATOR,CREDIT_CARD_STANDARD,11500,REJECTED,4,credit,CRE_INCOME_BELOW_MINIMUM,2026-06-25T04:05:02Z,,2026-06-25T04:05:02Z,25-34,IE,PERMANENT,18000,0.35,D,19.9,CLEAR,VERIFIED,
APP-2026-02010,2026-06-23T14:54:00Z,WEB,CREDIT_CARD_STANDARD,9000,COMPLETED,8,,,2026-06-25T05:58:15Z,9000.0,2026-06-25T05:58:15Z,35-44,GB,PERMANENT,41500,0.42,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-02021,2026-06-24T15:42:53Z,WEB,CREDIT_CARD_STANDARD,7500,COMPLETED,8,,,2026-06-25T08:25:42Z,7500.0,2026-06-25T08:25:42Z,35-44,GB,PERMANENT,62500,0.4,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-02045,2026-06-25T09:00:47Z,WEB,CREDIT_CARD_STANDARD,6750,REFERRED,3,screening,SCR_HIGH_RISK_COUNTRY,2026-06-25T11:11:50Z,,2026-06-25T11:11:50Z,55-64,NL,PERMANENT,26500,0.28,C,24.9,REVIEW,VERIFIED,
APP-2026-02009,2026-06-23T13:35:40Z,WEB,CREDIT_CARD_STUDENT,8750,COMPLETED,8,,,2026-06-25T11:43:28Z,7500.0,2026-06-25T11:43:28Z,25-34,GB,PERMANENT,27000,0.22,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-02035,2026-06-25T12:48:09Z,MOBILE_APP,CREDIT_CARD_STUDENT,18500,REJECTED,1,policy,POL_TAX_RESIDENCY_EXCLUDED,2026-06-25T12:59:26Z,,2026-06-25T12:59:26Z,45-54,GB,PERMANENT,43000,0.46,D,19.9,,,
APP-2026-02026,2026-06-24T10:47:49Z,MOBILE_APP,CREDIT_CARD_REWARDS,22500,COMPLETED,8,,,2026-06-25T13:01:03Z,5250.0,2026-06-25T13:01:03Z,65+,ES,RETIRED,19000,0.48,D,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-02029,2026-06-24T20:12:35Z,MOBILE_APP,CREDIT_CARD_STUDENT,16250,COMPLETED,8,,,2026-06-25T13:41:40Z,16000.0,2026-06-25T13:41:40Z,35-44,FR,PERMANENT,57500,0.55,E,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-02043,2026-06-25T10:41:14Z,MOBILE_APP,CREDIT_CARD_STUDENT,1500,IN_PROGRESS,5,agreement,,,,2026-06-25T14:56:28Z,45-54,NL,CONTRACT,110000,0.36,C,24.9,CLEAR,VERIFIED,
APP-2026-02040,2026-06-25T12:10:11Z,BRANCH,CREDIT_CARD_REWARDS,9750,IN_PROGRESS,5,agreement,,,,2026-06-25T15:17:26Z,25-34,GB,RETIRED,29000,0.5,D,24.9,CLEAR,VERIFIED,
APP-2026-02036,2026-06-25T15:33:35Z,WEB,CREDIT_CARD_STUDENT,9500,REJECTED,0,verification,VER_TERMS_NOT_ACCEPTED,2026-06-25T15:40:19Z,,2026-06-25T15:40:19Z,18-24,GB,PERMANENT,42000,0.31,B,24.9,,,
APP-2026-02039,2026-06-25T10:35:23Z,WEB,CREDIT_CARD_REWARDS,4750,IN_PROGRESS,5,agreement,,,,2026-06-25T16:38:05Z,35-44,GB,PERMANENT,78000,0.35,C,24.9,CLEAR,VERIFIED,
APP-2026-02041,2026-06-25T14:11:51Z,MOBILE_APP,CREDIT_CARD_REWARDS,5750,IN_PROGRESS,5,agreement,,,,2026-06-25T17:33:15Z,45-54,GB,CONTRACT,59500,0.34,B,24.9,CLEAR,VERIFIED,
APP-2026-02046,2026-06-25T14:07:55Z,MOBILE_APP,CREDIT_CARD_STUDENT,15250,REJECTED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-06-25T18:36:04Z,,2026-06-25T18:36:04Z,25-34,DE,SELF_EMPLOYED,42000,0.52,D,19.9,CLEAR,VERIFIED,
APP-2026-02033,2026-06-25T14:20:23Z,WEB,CREDIT_CARD_STUDENT,5750,IN_PROGRESS,5,agreement,,,,2026-06-25T19:20:28Z,18-24,GB,PERMANENT,47500,0.39,C,24.9,CLEAR,VERIFIED,
APP-2026-02042,2026-06-25T17:29:03Z,AGGREGATOR,CREDIT_CARD_STANDARD,4500,IN_PROGRESS,4,credit,,,,2026-06-25T20:29:58Z,25-34,GB,PERMANENT,12500,0.21,D,24.9,CLEAR,VERIFIED,
APP-2026-02038,2026-06-25T18:42:30Z,BRANCH,CREDIT_CARD_REWARDS,5000,REFERRED,3,screening,SCR_HIGH_RISK_COUNTRY,2026-06-25T21:24:16Z,,2026-06-25T21:24:16Z,18-24,IE,PERMANENT,23500,0.47,D,19.9,REVIEW,VERIFIED,
APP-2026-02044,2026-06-25T14:53:04Z,MOBILE_APP,CREDIT_CARD_REWARDS,12500,IN_PROGRESS,5,agreement,,,,2026-06-25T21:41:19Z,45-54,GB,SELF_EMPLOYED,60000,0.42,C,19.9,CLEAR,VERIFIED,
APP-2026-02024,2026-06-24T11:18:52Z,WEB,CREDIT_CARD_REWARDS,16250,IN_PROGRESS,7,card,,,,2026-06-25T22:03:20Z,65+,GB,PERMANENT,41500,0.51,D,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-02031,2026-06-25T19:59:30Z,MOBILE_APP,CREDIT_CARD_STANDARD,10750,IN_PROGRESS,4,credit,,,,2026-06-25T22:04:40Z,25-34,GB,SELF_EMPLOYED,70500,0.33,B,19.9,CLEAR,VERIFIED,
APP-2026-02034,2026-06-25T19:26:33Z,AGGREGATOR,CREDIT_CARD_REWARDS,7000,IN_PROGRESS,4,credit,,,,2026-06-25T22:12:44Z,25-34,GB,PERMANENT,72000,0.39,C,19.9,CLEAR,VERIFIED,
APP-2026-02032,2026-06-25T20:10:27Z,WEB,CREDIT_CARD_STUDENT,6250,IN_PROGRESS,4,credit,,,,2026-06-25T22:40:01Z,25-34,GB,RETIRED,15000,0.35,D,19.9,CLEAR,VERIFIED,
APP-2026-02037,2026-06-25T15:51:07Z,WEB,CREDIT_CARD_REWARDS,5250,IN_PROGRESS,5,agreement,,,,2026-06-25T22:54:22Z,45-54,GB,UNEMPLOYED,7000,0.43,D,24.9,CLEAR,VERIFIED,
APP-2026-02030,2026-06-25T18:23:37Z,WEB,CREDIT_CARD_REWARDS,23250,IN_PROGRESS,4,credit,,,,2026-06-25T23:26:28Z,45-54,PL,PERMANENT,42500,0.35,C,19.9,CLEAR,VERIFIED,
APP-2026-02027,2026-06-24T18:19:42Z,WEB,CREDIT_CARD_STANDARD,1500,IN_PROGRESS,6,account,,,,2026-06-25T23:26:54Z,25-34,GB,SELF_EMPLOYED,31000,0.52,D,24.9,CLEAR,VERIFIED,SIGNED
