application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-00238,2026-01-22T13:37:00Z,WEB,CREDIT_CARD_REWARDS,21250,REJECTED,4,credit,CRE_INCOME_BELOW_MINIMUM,2026-01-23T00:22:26Z,,2026-01-23T00:22:26Z,45-54,GB,PERMANENT,27500,0.45,C,19.9,CLEAR,VERIFIED,
APP-2026-00217,2026-01-20T12:45:19Z,WEB,CREDIT_CARD_STANDARD,24000,COMPLETED,8,,,2026-01-23T01:07:39Z,8250.0,2026-01-23T01:07:39Z,45-54,ES,PERMANENT,30000,0.44,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00251,2026-01-22T14:22:19Z,WEB,CREDIT_CARD_STUDENT,19500,REJECTED,4,credit,CRE_INCOME_BELOW_MINIMUM,2026-01-23T01:23:01Z,,2026-01-23T01:23:01Z,25-34,GB,PERMANENT,25000,0.28,C,19.9,CLEAR,VERIFIED,
APP-2026-00230,2026-01-21T19:16:55Z,WEB,CREDIT_CARD_STANDARD,3250,COMPLETED,8,,,2026-01-23T02:14:25Z,3250.0,2026-01-23T02:14:25Z,35-44,GB,SELF_EMPLOYED,26500,0.26,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00243,2026-01-22T18:51:19Z,MOBILE_APP,CREDIT_CARD_REWARDS,16500,IN_PROGRESS,5,agreement,,,,2026-01-23T04:15:31Z,55-64,NL,CONTRACT,37000,0.48,D,19.9,CLEAR,VERIFIED,
APP-2026-00231,2026-01-21T18:59:58Z,MOBILE_APP,CREDIT_CARD_REWARDS,7500,COMPLETED,8,,,2026-01-23T06:08:18Z,7500.0,2026-01-23T06:08:18Z,25-34,GB,CONTRACT,52500,0.4,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00216,2026-01-20T11:34:37Z,BRANCH,CREDIT_CARD_REWARDS,13500,COMPLETED,8,,,2026-01-23T06:48:10Z,5000.0,2026-01-23T06:48:10Z,35-44,DE,STUDENT,14500,0.43,D,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00242,2026-01-22T16:37:46Z,WEB,CREDIT_CARD_REWARDS,1750,COMPLETED,8,,,2026-01-23T12:36:40Z,1750.0,2026-01-23T12:36:40Z,35-44,GB,CONTRACT,28000,0.37,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00259,2026-01-23T10:34:01Z,WEB,CREDIT_CARD_REWARDS,6750,REJECTED,4,credit,CRE_INCOME_BELOW_MINIMUM,2026-01-23T15:15:22Z,,2026-01-23T15:15:22Z,55-64,GB,PERMANENT,44000,0.42,C,24.9,CLEAR,VERIFIED,
APP-2026-00255,2026-01-23T10:31:55Z,MOBILE_APP,CREDIT_CARD_REWARDS,9000,IN_PROGRESS,5,agreement,,,,2026-01-23T15:19:56Z,35-44,NL,PERMANENT,72000,0.37,C,24.9,CLEAR,VERIFIED,
APP-2026-00262,2026-01-23T10:40:40Z,WEB,CREDIT_CARD_STUDENT,4250,REJECTED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-01-23T15:42:34Z,,2026-01-23T15:42:34Z,35-44,GB,SELF_EMPLOYED,73500,0.26,A,24.9,CLEAR,VERIFIED,
APP-2026-00240,2026-01-22T11:07:19Z,WEB,CREDIT_CARD_STANDARD,14000,COMPLETED,8,,,2026-01-23T15:55:00Z,14000.0,2026-01-23T15:55:00Z,65+,DE,PERMANENT,53000,0.47,D,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00206,2026-01-20T20:45:40Z,WEB,CREDIT_CARD_STANDARD,17750,COMPLETED,8,,,2026-01-23T17:19:22Z,5250.0,2026-01-23T17:19:22Z,45-54,DE,SELF_EMPLOYED,19000,0.34,D,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00263,2026-01-23T10:24:20Z,MOBILE_APP,CREDIT_CARD_STUDENT,2250,IN_PROGRESS,5,agreement,,,,2026-01-23T17:24:40Z,25-34,GB,CONTRACT,36000,0.19,B,24.9,CLEAR,VERIFIED,
APP-2026-00245,2026-01-22T14:57:41Z,MOBILE_APP,CREDIT_CARD_STUDENT,7250,COMPLETED,8,,,2026-01-23T17:50:02Z,7250.0,2026-01-23T17:50:02Z,35-44,GB,SELF_EMPLOYED,37000,0.39,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00256,2026-01-23T14:31:32Z,WEB,CREDIT_CARD_STANDARD,8750,IN_PROGRESS,5,agreement,,,,2026-01-23T18:22:08Z,25-34,GB,PERMANENT,30500,0.21,B,19.9,CLEAR,VERIFIED,
APP-2026-00258,2026-01-23T14:48:45Z,BRANCH,CREDIT_CARD_STUDENT,5500,REJECTED,2,kyc,KYC_PROVIDER_UNAVAILABLE,2026-01-23T18:24:44Z,,2026-01-23T18:24:44Z,45-54,RU,STUDENT,7000,0.52,D,24.9,,FAILED,
APP-2026-00254,2026-01-23T20:47:17Z,MOBILE_APP,CREDIT_CARD_STUDENT,6750,IN_PROGRESS,2,kyc,,,,2026-01-23T20:58:48Z,55-64,GB,SELF_EMPLOYED,47500,0.25,A,24.9,,,
APP-2026-00261,2026-01-23T20:00:27Z,MOBILE_APP,CREDIT_CARD_STUDENT,22000,IN_PROGRESS,4,credit,,,,2026-01-23T22:11:53Z,25-34,GB,SELF_EMPLOYED,18000,0.42,D,19.9,CLEAR,VERIFIED,
APP-2026-00232,2026-01-21T09:48:03Z,AGGREGATOR,CREDIT_CARD_STUDENT,22500,IN_PROGRESS,6,account,,,,2026-01-23T22:32:35Z,18-24,GB,PERMANENT,21000,0.41,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00252,2026-01-23T14:37:31Z,WEB,CREDIT_CARD_STANDARD,9750,IN_PROGRESS,5,agreement,,,,2026-01-23T22:48:02Z,18-24,FR,PERMANENT,35500,0.42,C,24.9,CLEAR,VERIFIED,
APP-2026-00246,2026-01-22T13:18:44Z,MOBILE_APP,CREDIT_CARD_STUDENT,20000,IN_PROGRESS,7,card,,,,2026-01-23T23:01:13Z,25-34,GB,RETIRED,31500,0.49,D,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00260,2026-01-23T17:02:17Z,BRANCH,CREDIT_CARD_STUDENT,12000,IN_PROGRESS,5,agreement,,,,2026-01-23T23:24:05Z,35-44,GB,PERMANENT,74500,0.3,B,19.9,CLEAR,VERIFIED,
APP-2026-00253,2026-01-23T15:56:18Z,MOBILE_APP,CREDIT_CARD_REWARDS,9500,IN_PROGRESS,5,agreement,,,,2026-01-23T23:42:31Z,25-34,GB,CONTRACT,28000,0.42,C,19.9,CLEAR,VERIFIED,
