application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-01567,2026-05-15T15:04:09Z,MOBILE_APP,CREDIT_CARD_STUDENT,16750,COMPLETED,8,,,2026-05-17T01:06:58Z,13000.0,2026-05-17T01:06:58Z,25-34,GB,SELF_EMPLOYED,47000,0.31,B,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01576,2026-05-15T10:49:10Z,WEB,CREDIT_CARD_STANDARD,1500,REJECTED,6,account,ACC_DUPLICATE_PREVENTED,2026-05-17T01:40:44Z,,2026-05-17T01:40:44Z,55-64,GB,CONTRACT,33000,0.38,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01577,2026-05-15T17:29:36Z,WEB,CREDIT_CARD_STUDENT,12000,COMPLETED,8,,,2026-05-17T02:10:22Z,7250.0,2026-05-17T02:10:22Z,18-24,GB,PERMANENT,26000,0.33,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01572,2026-05-15T17:41:07Z,MOBILE_APP,CREDIT_CARD_STUDENT,7000,COMPLETED,8,,,2026-05-17T02:23:42Z,7000.0,2026-05-17T02:23:42Z,18-24,GB,SELF_EMPLOYED,39000,0.23,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01581,2026-05-16T16:41:55Z,MOBILE_APP,CREDIT_CARD_REWARDS,1000,IN_PROGRESS,5,agreement,,,,2026-05-17T02:44:29Z,25-34,DE,SELF_EMPLOYED,35500,0.36,C,24.9,CLEAR,VERIFIED,
APP-2026-01552,2026-05-14T20:27:36Z,MOBILE_APP,CREDIT_CARD_STANDARD,14500,COMPLETED,8,,,2026-05-17T05:25:01Z,7750.0,2026-05-17T05:25:01Z,35-44,GB,RETIRED,28000,0.48,D,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01561,2026-05-14T16:24:07Z,WEB,CREDIT_CARD_STUDENT,12250,COMPLETED,8,,,2026-05-17T06:09:14Z,12250.0,2026-05-17T06:09:14Z,35-44,GB,CONTRACT,70500,0.36,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01563,2026-05-14T13:32:59Z,MOBILE_APP,CREDIT_CARD_REWARDS,11250,COMPLETED,8,,,2026-05-17T07:29:32Z,5000.0,2026-05-17T07:29:32Z,35-44,GB,UNEMPLOYED,8000,0.41,D,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01578,2026-05-16T12:42:41Z,MOBILE_APP,CREDIT_CARD_STUDENT,4250,COMPLETED,8,,,2026-05-17T07:49:27Z,4250.0,2026-05-17T07:49:27Z,55-64,NL,PERMANENT,87000,0.43,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01582,2026-05-17T11:31:00Z,AGGREGATOR,CREDIT_CARD_REWARDS,20750,REFERRED,2,kyc,KYC_LOW_CONFIDENCE,2026-05-17T16:19:25Z,,2026-05-17T16:19:25Z,35-44,GB,PERMANENT,57500,0.32,B,19.9,,REVIEW,
APP-2026-01585,2026-05-17T10:34:02Z,AGGREGATOR,CREDIT_CARD_REWARDS,19250,IN_PROGRESS,5,agreement,,,,2026-05-17T16:29:29Z,55-64,GB,RETIRED,17000,0.45,D,19.9,CLEAR,VERIFIED,
APP-2026-01580,2026-05-16T17:00:44Z,AGGREGATOR,CREDIT_CARD_REWARDS,3750,COMPLETED,8,,,2026-05-17T16:46:41Z,3750.0,2026-05-17T16:46:41Z,25-34,GB,CONTRACT,32000,0.32,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01583,2026-05-17T18:00:38Z,BRANCH,CREDIT_CARD_STANDARD,13000,IN_PROGRESS,4,credit,,,,2026-05-17T20:33:00Z,18-24,GB,PERMANENT,68000,0.51,D,19.9,CLEAR,VERIFIED,
APP-2026-01584,2026-05-17T20:08:27Z,AGGREGATOR,CREDIT_CARD_STANDARD,3000,IN_PROGRESS,4,credit,,,,2026-05-17T20:53:06Z,25-34,GB,RETIRED,15500,0.51,D,24.9,CLEAR,VERIFIED,
