application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-00255,2026-01-23T10:31:55Z,MOBILE_APP,CREDIT_CARD_STANDARD,9000,COMPLETED,8,,,2026-01-26T01:16:55Z,9000.0,2026-01-26T01:16:55Z,35-44,NL,PERMANENT,72000,0.37,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00263,2026-01-23T10:24:20Z,MOBILE_APP,CREDIT_CARD_STANDARD,2250,COMPLETED,8,,,2026-01-26T01:27:31Z,2250.0,2026-01-26T01:27:31Z,25-34,GB,CONTRACT,36000,0.19,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00252,2026-01-23T14:37:31Z,WEB,CREDIT_CARD_REWARDS,9750,COMPLETED,8,,,2026-01-26T02:31:00Z,9750.0,2026-01-26T02:31:00Z,18-24,FR,PERMANENT,35500,0.42,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00260,2026-01-23T17:02:17Z,BRANCH,CREDIT_CARD_REWARDS,12000,COMPLETED,8,,,2026-01-26T04:07:53Z,12000.0,2026-01-26T04:07:53Z,35-44,GB,PERMANENT,74500,0.3,B,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00264,2026-01-24T13:57:36Z,WEB,CREDIT_CARD_STANDARD,500,COMPLETED,8,,,2026-01-26T09:22:47Z,500.0,2026-01-26T09:22:47Z,35-44,GB,PERMANENT,39500,0.31,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00253,2026-01-23T15:56:18Z,MOBILE_APP,CREDIT_CARD_STUDENT,9500,COMPLETED,8,,,2026-01-26T10:32:31Z,7750.0,2026-01-26T10:32:31Z,25-34,GB,CONTRACT,28000,0.42,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00278,2026-01-26T09:03:49Z,WEB,CREDIT_CARD_STANDARD,17250,REJECTED,2,kyc,KYC_DOCUMENT_INVALID,2026-01-26T10:49:06Z,,2026-01-26T10:49:06Z,45-54,DE,SELF_EMPLOYED,56500,0.4,C,19.9,,FAILED,
APP-2026-00254,2026-01-23T20:47:17Z,MOBILE_APP,CREDIT_CARD_STANDARD,6750,COMPLETED,8,,,2026-01-26T13:39:05Z,6750.0,2026-01-26T13:39:05Z,55-64,GB,SELF_EMPLOYED,47500,0.25,A,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00268,2026-01-25T14:58:02Z,MOBILE_APP,CREDIT_CARD_REWARDS,15000,COMPLETED,8,,,2026-01-26T15:48:25Z,6250.0,2026-01-26T15:48:25Z,25-34,IE,PERMANENT,22500,0.46,D,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00276,2026-01-26T16:26:28Z,WEB,CREDIT_CARD_REWARDS,6250,REJECTED,1,policy,POL_CUSTOMER_BLOCKED,2026-01-26T16:43:13Z,,2026-01-26T16:43:13Z,55-64,GB,CONTRACT,28500,0.2,C,24.9,,,
APP-2026-00273,2026-01-26T10:59:08Z,WEB,CREDIT_CARD_STANDARD,9000,IN_PROGRESS,5,agreement,,,,2026-01-26T18:41:55Z,45-54,DE,PERMANENT,31000,0.33,B,24.9,CLEAR,VERIFIED,
