application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-01407,2026-05-01T10:57:20Z,MOBILE_APP,CREDIT_CARD_STUDENT,1000,COMPLETED,8,,,2026-05-04T03:38:59Z,1000.0,2026-05-04T03:38:59Z,45-54,PL,PERMANENT,94000,0.44,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01425,2026-05-03T20:23:06Z,AGGREGATOR,CREDIT_CARD_STANDARD,7750,IN_PROGRESS,5,agreement,,,,2026-05-04T04:17:48Z,18-24,GB,PERMANENT,67000,0.38,C,24.9,CLEAR,VERIFIED,
APP-2026-01400,2026-05-01T14:02:15Z,WEB,CREDIT_CARD_STUDENT,10500,COMPLETED,8,,,2026-05-04T05:03:31Z,10500.0,2026-05-04T05:03:31Z,25-34,GB,PERMANENT,42000,0.35,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01422,2026-05-03T10:08:41Z,BRANCH,CREDIT_CARD_REWARDS,3750,COMPLETED,8,,,2026-05-04T10:41:16Z,1500.0,2026-05-04T10:41:16Z,25-34,GB,STUDENT,5500,0.35,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01403,2026-05-01T18:58:39Z,MOBILE_APP,CREDIT_CARD_STUDENT,8000,COMPLETED,8,,,2026-05-04T13:04:03Z,8000.0,2026-05-04T13:04:03Z,35-44,GB,CONTRACT,74000,0.35,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01441,2026-05-04T13:49:29Z,MOBILE_APP,CREDIT_CARD_REWARDS,8250,REJECTED,1,policy,POL_TAX_RESIDENCY_EXCLUDED,2026-05-04T14:46:26Z,,2026-05-04T14:46:26Z,45-54,GB,PERMANENT,38500,0.47,D,24.9,,,
APP-2026-01428,2026-05-04T09:27:45Z,AGGREGATOR,CREDIT_CARD_STUDENT,3250,REJECTED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-05-04T15:37:33Z,,2026-05-04T15:37:33Z,25-34,GB,SELF_EMPLOYED,93500,0.2,A,24.9,CLEAR,VERIFIED,
APP-2026-01437,2026-05-04T12:50:33Z,AGGREGATOR,CREDIT_CARD_STANDARD,1500,IN_PROGRESS,5,agreement,,,,2026-05-04T16:04:50Z,35-44,GB,RETIRED,16500,0.46,D,24.9,CLEAR,VERIFIED,
APP-2026-01430,2026-05-04T15:52:00Z,WEB,CREDIT_CARD_STUDENT,8000,REJECTED,1,policy,POL_TAX_RESIDENCY_EXCLUDED,2026-05-04T16:41:30Z,,2026-05-04T16:41:30Z,18-24,NL,PERMANENT,12500,0.28,D,24.9,,,
APP-2026-01436,2026-05-04T10:54:20Z,AGGREGATOR,CREDIT_CARD_STANDARD,7250,IN_PROGRESS,5,agreement,,,,2026-05-04T18:27:12Z,25-34,GB,CONTRACT,24000,0.47,D,24.9,CLEAR,VERIFIED,
