application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-01146,2026-04-09T16:27:41Z,MOBILE_APP,CREDIT_CARD_REWARDS,2500,IN_PROGRESS,5,agreement,,,,2026-04-10T01:06:58Z,35-44,GB,PERMANENT,41500,0.39,C,24.9,CLEAR,VERIFIED,
APP-2026-01135,2026-04-08T18:02:58Z,MOBILE_APP,CREDIT_CARD_REWARDS,3750,COMPLETED,8,,,2026-04-10T03:27:39Z,3750.0,2026-04-10T03:27:39Z,25-34,DE,CONTRACT,45000,0.22,A,24.9,,,SIGNED
APP-2026-01125,2026-04-07T12:49:28Z,WEB,CREDIT_CARD_STUDENT,4000,COMPLETED,8,,,2026-04-10T08:35:53Z,4000.0,2026-04-10T08:35:53Z,35-44,PL,CONTRACT,38000,0.25,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01116,2026-04-06T09:31:37Z,MOBILE_APP,CREDIT_CARD_STANDARD,8500,COMPLETED,8,,,2026-04-10T11:16:15Z,8500.0,2026-04-10T11:16:15Z,35-44,GB,CONTRACT,58500,0.32,B,24.9,,REVIEW,SIGNED
APP-2026-01155,2026-04-09T12:10:18Z,WEB,CREDIT_CARD_STANDARD,1750,COMPLETED,8,,,2026-04-10T12:01:38Z,1750.0,2026-04-10T12:01:38Z,35-44,PL,PERMANENT,29000,0.34,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01162,2026-04-10T10:17:11Z,WEB,CREDIT_CARD_STUDENT,21500,REJECTED,4,credit,CRE_INCOME_BELOW_MINIMUM,2026-04-10T12:45:18Z,,2026-04-10T12:45:18Z,35-44,GB,STUDENT,12500,0.31,D,19.9,CLEAR,VERIFIED,
APP-2026-01167,2026-04-10T09:34:32Z,MOBILE_APP,CREDIT_CARD_STUDENT,3750,IN_PROGRESS,5,agreement,,,,2026-04-10T14:21:52Z,25-34,GB,PERMANENT,30000,0.38,C,24.9,CLEAR,VERIFIED,
APP-2026-01140,2026-04-08T13:09:55Z,MOBILE_APP,CREDIT_CARD_STANDARD,1250,COMPLETED,8,,,2026-04-10T14:28:23Z,1250.0,2026-04-10T14:28:23Z,45-54,NL,STUDENT,10500,0.47,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01160,2026-04-10T15:53:44Z,AGGREGATOR,CREDIT_CARD_STANDARD,7500,REFERRED,1,policy,POL_TAX_RESIDENCY_UNSUPPORTED,2026-04-10T16:14:29Z,,2026-04-10T16:14:29Z,35-44,IE,PERMANENT,38000,0.34,B,24.9,,,
APP-2026-01164,2026-04-10T16:06:12Z,MOBILE_APP,CREDIT_CARD_STANDARD,10000,REJECTED,0,verification,VER_AGE_BELOW_MINIMUM,2026-04-10T16:20:57Z,,2026-04-10T16:20:57Z,18-24,PL,PERMANENT,29000,0.47,D,19.9,,,
