application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-02071,2026-06-28T17:25:17Z,MOBILE_APP,CREDIT_CARD_REWARDS,5500,IN_PROGRESS,5,agreement,,,,2026-06-29T01:16:56Z,18-24,FR,CONTRACT,34000,0.39,C,24.9,CLEAR,VERIFIED,
APP-2026-02060,2026-06-27T17:23:27Z,MOBILE_APP,CREDIT_CARD_STUDENT,23000,COMPLETED,8,,,2026-06-29T02:04:02Z,7000.0,2026-06-29T02:04:02Z,25-34,GB,CONTRACT,30000,0.51,D,19.9,REVIEW,VERIFIED,SIGNED
APP-2026-02068,2026-06-27T10:42:11Z,BRANCH,CREDIT_CARD_REWARDS,9000,COMPLETED,8,,,2026-06-29T07:57:10Z,9000.0,2026-06-29T07:57:10Z,55-64,GB,PERMANENT,70500,0.36,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-02051,2026-06-26T14:11:17Z,AGGREGATOR,CREDIT_CARD_REWARDS,16750,COMPLETED,8,,,2026-06-29T09:10:19Z,6500.0,2026-06-29T09:10:19Z,25-34,GB,RETIRED,24000,0.41,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-02083,2026-06-29T12:14:33Z,MOBILE_APP,CREDIT_CARD_STANDARD,4750,REJECTED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-06-29T14:36:05Z,,2026-06-29T14:36:05Z,45-54,GB,PERMANENT,27500,0.52,D,24.9,CLEAR,VERIFIED,
APP-2026-02085,2026-06-29T14:33:07Z,MOBILE_APP,CREDIT_CARD_REWARDS,6750,IN_PROGRESS,4,credit,,,,2026-06-29T17:43:20Z,45-54,GB,PERMANENT,39000,0.32,B,24.9,CLEAR,VERIFIED,
APP-2026-02092,2026-06-29T14:54:36Z,BRANCH,CREDIT_CARD_STANDARD,9750,IN_PROGRESS,5,agreement,,,,2026-06-29T18:31:54Z,65+,GB,STUDENT,13500,0.17,D,24.9,CLEAR,VERIFIED,
APP-2026-02088,2026-06-29T11:10:12Z,MOBILE_APP,CREDIT_CARD_REWARDS,14500,IN_PROGRESS,5,agreement,,,,2026-06-29T18:41:20Z,55-64,GB,SELF_EMPLOYED,26000,0.33,C,19.9,CLEAR,VERIFIED,
APP-2026-02078,2026-06-29T10:19:30Z,AGGREGATOR,CREDIT_CARD_STUDENT,1250,IN_PROGRESS,5,agreement,,,,2026-06-29T19:31:25Z,45-54,GB,CONTRACT,31000,0.45,C,24.9,CLEAR,VERIFIED,
APP-2026-02081,2026-06-29T10:04:55Z,MOBILE_APP,CREDIT_CARD_REWARDS,8750,REJECTED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-06-29T20:10:42Z,,2026-06-29T20:10:42Z,18-24,NL,UNEMPLOYED,5500,0.35,D,24.9,CLEAR,VERIFIED,
APP-2026-02090,2026-06-29T15:00:42Z,WEB,CREDIT_CARD_STANDARD,9750,IN_PROGRESS,5,agreement,,,,2026-06-29T20:17:16Z,18-24,GB,SELF_EMPLOYED,42000,0.39,C,24.9,CLEAR,VERIFIED,
APP-2026-02084,2026-06-29T17:12:11Z,AGGREGATOR,CREDIT_CARD_STANDARD,500,IN_PROGRESS,5,agreement,,,,2026-06-29T20:25:54Z,55-64,IE,PERMANENT,31000,0.42,C,24.9,CLEAR,VERIFIED,
APP-2026-02080,2026-06-29T11:27:54Z,WEB,CREDIT_CARD_STANDARD,1500,REJECTED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-06-29T20:35:02Z,,2026-06-29T20:35:02Z,55-64,GB,STUDENT,12000,0.39,D,24.9,CLEAR,VERIFIED,
APP-2026-02089,2026-06-29T14:45:54Z,AGGREGATOR,CREDIT_CARD_STANDARD,1000,IN_PROGRESS,5,agreement,,,,2026-06-29T20:54:36Z,25-34,GB,PERMANENT,33500,0.38,C,24.9,CLEAR,VERIFIED,
APP-2026-02072,2026-06-28T10:51:08Z,MOBILE_APP,CREDIT_CARD_REWARDS,10250,COMPLETED,8,,,2026-06-29T20:54:37Z,10250.0,2026-06-29T20:54:37Z,35-44,GB,PERMANENT,110000,0.22,A,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-02082,2026-06-29T11:44:24Z,AGGREGATOR,CREDIT_CARD_STUDENT,18000,IN_PROGRESS,5,agreement,,,,2026-06-29T21:14:31Z,35-44,GB,PERMANENT,25500,0.34,C,19.9,CLEAR,VERIFIED,
APP-2026-02086,2026-06-29T21:00:49Z,WEB,CREDIT_CARD_STUDENT,3000,IN_PROGRESS,2,kyc,,,,2026-06-29T21:43:40Z,45-54,GB,PERMANENT,53000,0.49,D,24.9,,,
APP-2026-02093,2026-06-29T17:27:19Z,WEB,CREDIT_CARD_REWARDS,4750,IN_PROGRESS,5,agreement,,,,2026-06-29T22:08:38Z,35-44,NL,CONTRACT,54000,0.49,D,24.9,CLEAR,VERIFIED,
APP-2026-02077,2026-06-29T17:55:41Z,WEB,CREDIT_CARD_STANDARD,4750,IN_PROGRESS,5,agreement,,,,2026-06-29T22:18:17Z,35-44,GB,PERMANENT,72000,0.44,C,24.9,CLEAR,VERIFIED,
APP-2026-02087,2026-06-29T13:06:44Z,AGGREGATOR,CREDIT_CARD_STUDENT,13250,IN_PROGRESS,6,account,,,,2026-06-29T22:46:57Z,18-24,GB,SELF_EMPLOYED,106500,0.2,A,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-02091,2026-06-29T21:04:36Z,MOBILE_APP,CREDIT_CARD_REWARDS,5000,REJECTED,4,credit,CRE_INCOME_BELOW_MINIMUM,2026-06-29T23:45:50Z,,2026-06-29T23:45:50Z,35-44,GB,PERMANENT,31000,0.5,D,24.9,CLEAR,VERIFIED,
APP-2026-02079,2026-06-29T20:48:39Z,WEB,CREDIT_CARD_STUDENT,24250,IN_PROGRESS,4,credit,,,,2026-06-29T23:49:22Z,55-64,GB,PERMANENT,17000,0.25,D,19.9,CLEAR,VERIFIED,
