application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-01584,2026-05-17T20:08:27Z,AGGREGATOR,CREDIT_CARD_STANDARD,3000,IN_PROGRESS,5,agreement,,,,2026-05-18T00:39:28Z,25-34,GB,RETIRED,15500,0.51,D,24.9,CLEAR,VERIFIED,
APP-2026-01592,2026-05-18T10:31:42Z,MOBILE_APP,CREDIT_CARD_REWARDS,4500,REJECTED,1,policy,POL_TAX_RESIDENCY_EXCLUDED,2026-05-18T11:16:50Z,,2026-05-18T11:16:50Z,45-54,GB,SELF_EMPLOYED,37500,0.43,C,24.9,,,
APP-2026-01569,2026-05-15T17:10:47Z,MOBILE_APP,CREDIT_CARD_REWARDS,1500,COMPLETED,8,,,2026-05-18T11:59:12Z,1500.0,2026-05-18T11:59:12Z,35-44,GB,RETIRED,22500,0.37,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01566,2026-05-15T17:10:47Z,MOBILE_APP,CREDIT_CARD_STUDENT,7750,COMPLETED,8,,,2026-05-18T13:02:03Z,7750.0,2026-05-18T13:02:03Z,55-64,GB,PERMANENT,63000,0.34,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01586,2026-05-18T09:00:10Z,WEB,CREDIT_CARD_REWARDS,3750,IN_PROGRESS,5,agreement,,,,2026-05-18T17:34:23Z,45-54,GB,PERMANENT,34500,0.35,C,24.9,CLEAR,VERIFIED,
APP-2026-01587,2026-05-18T12:45:19Z,BRANCH,CREDIT_CARD_STANDARD,21000,IN_PROGRESS,5,agreement,,,,2026-05-18T17:36:01Z,55-64,GB,PERMANENT,15500,0.44,D,19.9,CLEAR,VERIFIED,
APP-2026-01595,2026-05-18T14:28:02Z,MOBILE_APP,CREDIT_CARD_STUDENT,10250,IN_PROGRESS,4,credit,,,,2026-05-18T17:52:48Z,35-44,GB,PERMANENT,21000,0.21,C,19.9,CLEAR,VERIFIED,
APP-2026-01589,2026-05-18T14:51:20Z,WEB,CREDIT_CARD_STANDARD,4000,IN_PROGRESS,4,credit,,,,2026-05-18T18:32:57Z,35-44,GB,PERMANENT,21000,0.42,C,24.9,CLEAR,VERIFIED,
APP-2026-01596,2026-05-18T17:49:44Z,WEB,CREDIT_CARD_STUDENT,21500,REJECTED,1,policy,POL_CUSTOMER_BLOCKED,2026-05-18T18:44:12Z,,2026-05-18T18:44:12Z,25-34,GB,RETIRED,15500,0.4,D,19.9,,,
APP-2026-01594,2026-05-18T12:26:52Z,WEB,CREDIT_CARD_STANDARD,500,IN_PROGRESS,5,agreement,,,,2026-05-18T18:52:48Z,65+,IE,PERMANENT,26000,0.43,C,24.9,CLEAR,VERIFIED,
APP-2026-01591,2026-05-18T11:39:20Z,MOBILE_APP,CREDIT_CARD_STUDENT,7750,REJECTED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-05-18T19:01:23Z,,2026-05-18T19:01:23Z,55-64,GB,PERMANENT,29000,0.48,D,19.9,CLEAR,VERIFIED,
APP-2026-01600,2026-05-18T16:33:11Z,BRANCH,CREDIT_CARD_REWARDS,8000,REFERRED,3,screening,SCR_HIGH_RISK_COUNTRY,2026-05-18T20:55:50Z,,2026-05-18T20:55:50Z,25-34,GB,PERMANENT,14000,0.45,D,19.9,REVIEW,VERIFIED,
APP-2026-01598,2026-05-18T10:36:44Z,WEB,CREDIT_CARD_REWARDS,750,IN_PROGRESS,5,agreement,,,,2026-05-18T21:03:41Z,55-64,DE,PERMANENT,40000,0.48,D,24.9,CLEAR,VERIFIED,
APP-2026-01590,2026-05-18T20:32:27Z,WEB,CREDIT_CARD_STUDENT,1250,REFERRED,1,policy,POL_TAX_RESIDENCY_UNSUPPORTED,2026-05-18T21:25:55Z,,2026-05-18T21:25:55Z,35-44,GB,STUDENT,13500,0.44,D,24.9,,,
APP-2026-01601,2026-05-18T14:35:12Z,MOBILE_APP,CREDIT_CARD_REWARDS,6750,IN_PROGRESS,5,agreement,,,,2026-05-18T21:59:55Z,35-44,GB,STUDENT,7000,0.42,D,24.9,CLEAR,VERIFIED,
APP-2026-01581,2026-05-16T16:41:55Z,MOBILE_APP,CREDIT_CARD_STUDENT,1000,COMPLETED,8,,,2026-05-18T22:22:02Z,1000.0,2026-05-18T22:22:02Z,25-34,DE,SELF_EMPLOYED,35500,0.36,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01593,2026-05-18T19:53:08Z,WEB,CREDIT_CARD_REWARDS,15500,REJECTED,2,kyc,KYC_DOCUMENT_INVALID,2026-05-18T22:30:27Z,,2026-05-18T22:30:27Z,45-54,GB,PERMANENT,38500,0.49,D,19.9,,FAILED,
APP-2026-01583,2026-05-17T18:00:38Z,BRANCH,CREDIT_CARD_REWARDS,13000,IN_PROGRESS,7,card,,,,2026-05-18T23:15:30Z,18-24,GB,PERMANENT,68000,0.51,D,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01597,2026-05-18T20:25:12Z,AGGREGATOR,CREDIT_CARD_STUDENT,9250,IN_PROGRESS,4,credit,,,,2026-05-18T23:20:54Z,25-34,GB,PERMANENT,29000,0.32,C,24.9,CLEAR,VERIFIED,
APP-2026-01585,2026-05-17T10:34:02Z,AGGREGATOR,CREDIT_CARD_STUDENT,19250,IN_PROGRESS,7,card,,,,2026-05-18T23:27:05Z,55-64,GB,RETIRED,17000,0.45,D,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01599,2026-05-18T20:06:25Z,WEB,CREDIT_CARD_STUDENT,22500,IN_PROGRESS,4,credit,,,,2026-05-18T23:35:25Z,35-44,GB,PERMANENT,27500,0.27,C,19.9,CLEAR,VERIFIED,
APP-2026-01588,2026-05-18T15:38:33Z,AGGREGATOR,CREDIT_CARD_REWARDS,750,REFERRED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-05-18T23:44:30Z,,2026-05-18T23:44:30Z,45-54,GB,RETIRED,23000,0.45,C,24.9,CLEAR,VERIFIED,
