application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-01501,2026-05-10T19:56:51Z,MOBILE_APP,CREDIT_CARD_STANDARD,7250,IN_PROGRESS,5,agreement,,,,2026-05-11T00:04:48Z,45-54,DE,PERMANENT,40500,0.52,D,24.9,CLEAR,VERIFIED,
APP-2026-01489,2026-05-08T16:59:22Z,AGGREGATOR,CREDIT_CARD_REWARDS,6000,REJECTED,5,agreement,AGR_EXPIRED_UNSIGNED,2026-05-11T03:08:38Z,,2026-05-11T03:08:38Z,18-24,GB,PERMANENT,35500,0.28,B,24.9,CLEAR,VERIFIED,DECLINED
APP-2026-01494,2026-05-09T14:48:03Z,WEB,CREDIT_CARD_STANDARD,4000,COMPLETED,8,,,2026-05-11T05:13:27Z,4000.0,2026-05-11T05:13:27Z,18-24,GB,PERMANENT,41000,0.39,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01505,2026-05-10T18:30:13Z,MOBILE_APP,CREDIT_CARD_REWARDS,2500,COMPLETED,8,,,2026-05-11T08:55:41Z,2500.0,2026-05-11T08:55:41Z,25-34,GB,PERMANENT,47000,0.35,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01484,2026-05-08T10:49:22Z,AGGREGATOR,CREDIT_CARD_STUDENT,2250,COMPLETED,8,,,2026-05-11T09:13:46Z,2250.0,2026-05-11T09:13:46Z,35-44,IE,SELF_EMPLOYED,28500,0.46,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01510,2026-05-11T12:55:33Z,WEB,CREDIT_CARD_STUDENT,9000,REFERRED,3,screening,SCR_PARTIAL_MATCH,2026-05-11T14:11:22Z,,2026-05-11T14:11:22Z,35-44,GB,PERMANENT,21500,0.45,C,24.9,REVIEW,VERIFIED,
APP-2026-01520,2026-05-11T10:56:29Z,MOBILE_APP,CREDIT_CARD_REWARDS,9000,IN_PROGRESS,5,agreement,,,,2026-05-11T15:03:11Z,25-34,PL,CONTRACT,34500,0.24,B,19.9,CLEAR,VERIFIED,
APP-2026-01507,2026-05-11T10:29:20Z,WEB,CREDIT_CARD_STANDARD,3000,REJECTED,4,credit,CRE_INCOME_BELOW_MINIMUM,2026-05-11T15:09:38Z,,2026-05-11T15:09:38Z,25-34,GB,CONTRACT,16000,0.34,D,24.9,CLEAR,VERIFIED,
APP-2026-01519,2026-05-11T09:53:28Z,MOBILE_APP,CREDIT_CARD_STANDARD,6750,REFERRED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-05-11T15:25:20Z,,2026-05-11T15:25:20Z,35-44,PL,CONTRACT,51500,0.44,C,24.9,CLEAR,VERIFIED,
APP-2026-01509,2026-05-11T11:19:43Z,AGGREGATOR,CREDIT_CARD_STANDARD,3500,REFERRED,3,screening,SCR_HIGH_RISK_COUNTRY,2026-05-11T16:07:54Z,,2026-05-11T16:07:54Z,45-54,IE,PERMANENT,49500,0.32,B,24.9,REVIEW,VERIFIED,
APP-2026-01511,2026-05-11T13:05:50Z,WEB,CREDIT_CARD_STUDENT,1750,IN_PROGRESS,5,agreement,,,,2026-05-11T16:59:18Z,25-34,GB,PERMANENT,48000,0.44,C,24.9,CLEAR,VERIFIED,
APP-2026-01508,2026-05-11T13:53:51Z,MOBILE_APP,CREDIT_CARD_STUDENT,20000,IN_PROGRESS,4,credit,,,,2026-05-11T17:32:00Z,18-24,GB,PERMANENT,38000,0.26,B,19.9,CLEAR,VERIFIED,
APP-2026-01518,2026-05-11T16:30:11Z,WEB,CREDIT_CARD_STUDENT,8750,REJECTED,1,policy,POL_TAX_RESIDENCY_EXCLUDED,2026-05-11T17:39:38Z,,2026-05-11T17:39:38Z,35-44,GB,SELF_EMPLOYED,41500,0.39,C,24.9,,,
APP-2026-01515,2026-05-11T16:49:17Z,MOBILE_APP,CREDIT_CARD_REWARDS,6500,IN_PROGRESS,4,credit,,,,2026-05-11T17:57:53Z,35-44,GB,SELF_EMPLOYED,94000,0.45,C,19.9,CLEAR,VERIFIED,
APP-2026-01512,2026-05-11T14:16:50Z,MOBILE_APP,CREDIT_CARD_STANDARD,5250,IN_PROGRESS,4,credit,,,,2026-05-11T18:54:04Z,45-54,IE,PERMANENT,29000,0.38,C,24.9,CLEAR,VERIFIED,
APP-2026-01521,2026-05-11T14:59:08Z,MOBILE_APP,CREDIT_CARD_REWARDS,1500,REJECTED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-05-11T19:25:02Z,,2026-05-11T19:25:02Z,55-64,GB,SELF_EMPLOYED,15500,0.44,D,24.9,CLEAR,VERIFIED,
APP-2026-01513,2026-05-11T17:18:27Z,AGGREGATOR,CREDIT_CARD_STUDENT,4500,IN_PROGRESS,4,credit,,,,2026-05-11T20:12:35Z,65+,FR,CONTRACT,45500,0.38,C,24.9,CLEAR,VERIFIED,
APP-2026-01514,2026-05-11T19:08:53Z,AGGREGATOR,CREDIT_CARD_REWARDS,13250,IN_PROGRESS,4,credit,,,,2026-05-11T22:17:01Z,35-44,PL,UNEMPLOYED,5000,0.41,D,19.9,CLEAR,VERIFIED,
APP-2026-01516,2026-05-11T14:43:01Z,MOBILE_APP,CREDIT_CARD_STANDARD,9000,IN_PROGRESS,7,card,,,,2026-05-11T22:25:31Z,25-34,GB,SELF_EMPLOYED,52000,0.4,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01503,2026-05-10T18:07:58Z,WEB,CREDIT_CARD_STANDARD,5750,IN_PROGRESS,7,card,,,,2026-05-11T22:55:33Z,25-34,GB,PERMANENT,28000,0.31,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01499,2026-05-10T09:19:13Z,MOBILE_APP,CREDIT_CARD_STUDENT,5000,IN_PROGRESS,7,card,,,,2026-05-11T22:57:25Z,18-24,GB,PERMANENT,47500,0.29,B,24.9,CLEAR,VERIFIED,SIGNED
