application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-01350,2026-04-27T17:02:35Z,MOBILE_APP,CREDIT_CARD_REWARDS,9750,REJECTED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-04-28T01:22:59Z,,2026-04-28T01:22:59Z,35-44,GB,SELF_EMPLOYED,61000,0.46,D,24.9,CLEAR,VERIFIED,
APP-2026-01347,2026-04-27T14:50:41Z,AGGREGATOR,CREDIT_CARD_STANDARD,8500,IN_PROGRESS,5,agreement,,,,2026-04-28T02:24:17Z,25-34,GB,PERMANENT,26500,0.53,E,24.9,CLEAR,VERIFIED,
APP-2026-01352,2026-04-27T20:15:38Z,MOBILE_APP,CREDIT_CARD_REWARDS,3500,IN_PROGRESS,5,agreement,,,,2026-04-28T03:16:53Z,35-44,GB,CONTRACT,37500,0.48,D,24.9,CLEAR,VERIFIED,
APP-2026-01342,2026-04-26T11:27:33Z,WEB,CREDIT_CARD_REWARDS,6750,COMPLETED,8,,,2026-04-28T03:46:05Z,6750.0,2026-04-28T03:46:05Z,25-34,GB,PERMANENT,39500,0.34,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01355,2026-04-27T19:08:28Z,MOBILE_APP,CREDIT_CARD_REWARDS,7500,IN_PROGRESS,5,agreement,,,,2026-04-28T04:54:54Z,25-34,GB,PERMANENT,49500,0.24,A,24.9,CLEAR,VERIFIED,
APP-2026-01333,2026-04-25T16:33:00Z,WEB,CREDIT_CARD_STUDENT,15750,COMPLETED,8,,,2026-04-28T07:59:37Z,5000.0,2026-04-28T07:59:37Z,45-54,PL,RETIRED,11500,0.39,D,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01359,2026-04-28T09:25:08Z,MOBILE_APP,CREDIT_CARD_STUDENT,24500,REFERRED,0,verification,VER_INVALID_FIELD,2026-04-28T10:00:12Z,,2026-04-28T10:00:12Z,35-44,ES,SELF_EMPLOYED,32000,0.45,C,19.9,,,
APP-2026-01363,2026-04-28T09:18:12Z,MOBILE_APP,CREDIT_CARD_REWARDS,7250,FAILED,2,kyc,KYC_PROVIDER_UNAVAILABLE,2026-04-28T10:16:11Z,,2026-04-28T10:16:11Z,18-24,IE,SELF_EMPLOYED,36000,0.47,D,19.9,,FAILED,
APP-2026-01356,2026-04-28T09:58:43Z,MOBILE_APP,CREDIT_CARD_STUDENT,6750,IN_PROGRESS,5,agreement,,,,2026-04-28T14:31:16Z,25-34,GB,PERMANENT,13500,0.3,D,24.9,CLEAR,VERIFIED,
APP-2026-01366,2026-04-28T12:12:23Z,AGGREGATOR,CREDIT_CARD_STUDENT,7250,IN_PROGRESS,5,agreement,,,,2026-04-28T14:49:02Z,35-44,IE,PERMANENT,22500,0.21,C,24.9,CLEAR,VERIFIED,
APP-2026-01360,2026-04-28T12:07:18Z,WEB,CREDIT_CARD_STUDENT,22750,IN_PROGRESS,5,agreement,,,,2026-04-28T16:23:27Z,65+,GB,PERMANENT,23000,0.49,D,19.9,CLEAR,VERIFIED,
APP-2026-01362,2026-04-28T10:03:30Z,BRANCH,CREDIT_CARD_REWARDS,5250,IN_PROGRESS,5,agreement,,,,2026-04-28T16:25:33Z,25-34,PL,PERMANENT,30500,0.29,B,24.9,CLEAR,VERIFIED,
APP-2026-01365,2026-04-28T09:00:53Z,MOBILE_APP,CREDIT_CARD_STUDENT,23250,IN_PROGRESS,5,agreement,,,,2026-04-28T17:45:54Z,25-34,ES,PERMANENT,33000,0.34,B,19.9,CLEAR,VERIFIED,
APP-2026-01357,2026-04-28T18:17:34Z,AGGREGATOR,CREDIT_CARD_STUDENT,8000,IN_PROGRESS,4,credit,,,,2026-04-28T19:28:46Z,35-44,GB,PERMANENT,24000,0.3,C,19.9,CLEAR,VERIFIED,
APP-2026-01348,2026-04-27T10:46:02Z,WEB,CREDIT_CARD_STANDARD,4250,COMPLETED,8,,,2026-04-28T20:26:58Z,4250.0,2026-04-28T20:26:58Z,25-34,GB,SELF_EMPLOYED,54500,0.33,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01358,2026-04-28T19:54:11Z,AGGREGATOR,CREDIT_CARD_REWARDS,6500,IN_PROGRESS,4,credit,,,,2026-04-28T21:10:31Z,25-34,GB,SELF_EMPLOYED,75000,0.35,C,24.9,CLEAR,VERIFIED,
APP-2026-01361,2026-04-28T12:04:14Z,WEB,CREDIT_CARD_REWARDS,19250,IN_PROGRESS,5,agreement,,,,2026-04-28T22:18:33Z,18-24,GB,CONTRACT,30000,0.42,C,19.9,CLEAR,VERIFIED,
APP-2026-01344,2026-04-26T10:59:25Z,AGGREGATOR,CREDIT_CARD_STANDARD,6750,COMPLETED,8,,,2026-04-28T23:35:56Z,6250.0,2026-04-28T23:35:56Z,25-34,ES,PERMANENT,22500,0.37,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01364,2026-04-28T18:03:43Z,MOBILE_APP,CREDIT_CARD_STANDARD,7250,IN_PROGRESS,5,agreement,,,,2026-04-28T23:46:07Z,18-24,GB,PERMANENT,58000,0.23,A,24.9,CLEAR,VERIFIED,
