application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-00592,2026-02-21T17:15:44Z,WEB,CREDIT_CARD_STANDARD,6750,COMPLETED,8,,,2026-02-24T10:02:02Z,6750.0,2026-02-24T01:31:10Z,25-34,GB,PERMANENT,52500,0.49,D,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00597,2026-02-21T12:19:08Z,MOBILE_APP,CREDIT_CARD_STUDENT,10250,COMPLETED,8,,,2026-02-24T18:49:48Z,5000.0,2026-02-24T01:31:10Z,35-44,GB,SELF_EMPLOYED,17000,0.29,D,19.9,REVIEW,VERIFIED,SIGNED
APP-2026-00602,2026-02-22T12:33:15Z,AGGREGATOR,CREDIT_CARD_REWARDS,9250,COMPLETED,8,,,2026-02-24T11:38:34Z,7750.0,2026-02-24T01:31:10Z,35-44,NL,SELF_EMPLOYED,28500,0.41,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00611,2026-02-23T18:59:34Z,MOBILE_APP,CREDIT_CARD_REWARDS,1750,IN_PROGRESS,5,agreement,,,,2026-02-24T01:31:10Z,35-44,FR,PERMANENT,26500,0.26,C,24.9,CLEAR,VERIFIED,
APP-2026-00615,2026-02-23T19:33:03Z,AGGREGATOR,CREDIT_CARD_STANDARD,12500,COMPLETED,8,,,2026-02-24T19:52:49Z,9000.0,2026-02-24T01:31:10Z,25-34,FR,SELF_EMPLOYED,33000,0.39,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00618,2026-02-23T12:28:57Z,WEB,CREDIT_CARD_STUDENT,500,COMPLETED,8,,,2026-02-24T10:07:38Z,500.0,2026-02-24T01:31:10Z,55-64,GB,RETIRED,32500,0.48,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00620,2026-02-23T10:56:13Z,WEB,CREDIT_CARD_REWARDS,8750,COMPLETED,8,,,2026-02-24T09:14:50Z,8750.0,2026-02-24T01:31:10Z,35-44,GB,PERMANENT,47500,0.22,A,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00626,2026-02-24T11:24:35Z,MOBILE_APP,CREDIT_CARD_REWARDS,7750,IN_PROGRESS,5,agreement,,,,2026-02-24T01:31:10Z,25-34,GB,CONTRACT,17000,0.4,D,24.9,CLEAR,VERIFIED,
APP-2026-00627,2026-02-24T13:39:18Z,AGGREGATOR,CREDIT_CARD_REWARDS,8000,REJECTED,4,credit,CRE_INCOME_BELOW_MINIMUM,2026-02-24T18:07:35Z,,2026-02-24T01:31:10Z,55-64,GB,UNEMPLOYED,2000,0.21,D,24.9,CLEAR,VERIFIED,
APP-2026-00628,2026-02-24T11:02:40Z,AGGREGATOR,CREDIT_CARD_STUDENT,9000,REJECTED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-02-24T18:37:32Z,,2026-02-24T01:31:10Z,55-64,IE,PERMANENT,47000,0.45,C,19.9,CLEAR,VERIFIED,
APP-2026-00633,2026-02-24T10:45:53Z,WEB,CREDIT_CARD_REWARDS,1000,REJECTED,1,policy,POL_TAX_RESIDENCY_UNSUPPORTED,2026-02-24T11:45:12Z,,2026-02-24T01:31:10Z,25-34,GB,PERMANENT,28500,0.39,C,24.9,,,
APP-2026-00634,2026-02-24T14:46:49Z,MOBILE_APP,CREDIT_CARD_STUDENT,20750,IN_PROGRESS,4,credit,,,,2026-02-24T01:31:10Z,35-44,IE,RETIRED,29000,0.31,C,19.9,CLEAR,VERIFIED,
APP-2026-00629,2026-02-24T10:22:45Z,MOBILE_APP,CREDIT_CARD_STUDENT,4500,IN_PROGRESS,5,agreement,,,,2026-02-24T20:26:36Z,18-24,PL,PERMANENT,23500,0.26,C,24.9,CLEAR,VERIFIED,
APP-2026-00606,2026-02-22T17:49:35Z,MOBILE_APP,CREDIT_CARD_STANDARD,8000,COMPLETED,8,,,2026-02-24T20:59:20Z,8000.0,2026-02-24T20:59:20Z,18-24,GB,RETIRED,29500,0.27,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00632,2026-02-24T10:34:47Z,MOBILE_APP,CREDIT_CARD_STUDENT,2750,IN_PROGRESS,5,agreement,,,,2026-02-24T20:59:59Z,18-24,PL,PERMANENT,57000,0.27,B,24.9,CLEAR,VERIFIED,
APP-2026-00631,2026-02-24T19:25:12Z,MOBILE_APP,CREDIT_CARD_STANDARD,14500,IN_PROGRESS,5,agreement,,,,2026-02-24T21:50:49Z,45-54,GB,PERMANENT,51000,0.39,C,19.9,CLEAR,VERIFIED,
APP-2026-00621,2026-02-23T14:30:32Z,MOBILE_APP,CREDIT_CARD_REWARDS,7500,IN_PROGRESS,7,card,,,,2026-02-24T22:27:45Z,18-24,GB,PERMANENT,40000,0.28,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00616,2026-02-23T14:45:03Z,AGGREGATOR,CREDIT_CARD_STUDENT,5750,IN_PROGRESS,7,card,,,,2026-02-24T22:45:45Z,65+,GB,RETIRED,28000,0.3,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00630,2026-02-24T18:25:10Z,MOBILE_APP,CREDIT_CARD_STUDENT,9000,IN_PROGRESS,5,agreement,,,,2026-02-24T23:06:53Z,65+,GB,RETIRED,11500,0.37,D,24.9,CLEAR,VERIFIED,
