application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-01064,2026-04-01T20:23:51Z,WEB,CREDIT_CARD_STANDARD,9750,IN_PROGRESS,5,agreement,,,,2026-04-02T04:18:29Z,25-34,GB,PERMANENT,46000,0.4,C,24.9,CLEAR,VERIFIED,
APP-2026-01058,2026-04-01T19:41:08Z,WEB,CREDIT_CARD_REWARDS,500,IN_PROGRESS,5,agreement,,,,2026-04-02T05:23:15Z,65+,DE,PERMANENT,34000,0.38,C,24.9,CLEAR,VERIFIED,
APP-2026-01063,2026-04-01T21:06:52Z,BRANCH,CREDIT_CARD_STUDENT,5500,COMPLETED,8,,,2026-04-02T09:50:31Z,5500.0,2026-04-02T09:50:31Z,35-44,GB,CONTRACT,43500,0.35,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01041,2026-03-30T16:22:34Z,AGGREGATOR,CREDIT_CARD_STUDENT,1500,COMPLETED,8,,,2026-04-02T16:17:13Z,1500.0,2026-04-02T16:17:13Z,25-34,GB,PERMANENT,29500,0.42,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01077,2026-04-02T13:42:30Z,MOBILE_APP,CREDIT_CARD_STUDENT,5250,REFERRED,3,screening,SCR_PARTIAL_MATCH,2026-04-02T16:57:29Z,,2026-04-02T16:57:29Z,45-54,GB,STUDENT,6000,0.45,D,24.9,REVIEW,VERIFIED,
APP-2026-01072,2026-04-02T12:27:18Z,WEB,CREDIT_CARD_STANDARD,9000,REFERRED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-04-02T17:24:05Z,,2026-04-02T17:24:05Z,45-54,GB,PERMANENT,52000,0.42,C,24.9,CLEAR,VERIFIED,
APP-2026-01067,2026-04-01T14:51:21Z,MOBILE_APP,CREDIT_CARD_REWARDS,8000,COMPLETED,8,,,2026-04-02T17:40:11Z,7000.0,2026-04-02T17:40:11Z,25-34,IE,PERMANENT,25000,0.46,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01071,2026-04-02T17:48:59Z,WEB,CREDIT_CARD_STANDARD,2000,REJECTED,1,policy,POL_CUSTOMER_BLOCKED,2026-04-02T18:25:03Z,,2026-04-02T18:25:03Z,25-34,GB,PERMANENT,60000,0.43,C,24.9,,,
APP-2026-01078,2026-04-02T14:45:17Z,AGGREGATOR,CREDIT_CARD_STUDENT,500,IN_PROGRESS,4,credit,,,,2026-04-02T19:15:47Z,25-34,ES,SELF_EMPLOYED,54500,0.35,C,24.9,CLEAR,VERIFIED,
APP-2026-01075,2026-04-02T16:58:38Z,MOBILE_APP,CREDIT_CARD_REWARDS,12250,REJECTED,4,credit,CRE_INCOME_BELOW_MINIMUM,2026-04-02T20:03:08Z,,2026-04-02T20:03:08Z,45-54,GB,CONTRACT,26000,0.34,C,19.9,CLEAR,VERIFIED,
APP-2026-01051,2026-03-31T09:22:38Z,MOBILE_APP,CREDIT_CARD_REWARDS,7250,COMPLETED,8,,,2026-04-02T20:33:57Z,7250.0,2026-04-02T20:33:57Z,25-34,DE,PERMANENT,71500,0.33,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01073,2026-04-02T10:44:23Z,MOBILE_APP,CREDIT_CARD_REWARDS,8750,IN_PROGRESS,7,card,,,,2026-04-02T20:36:53Z,35-44,GB,PERMANENT,26000,0.48,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01074,2026-04-02T19:15:09Z,BRANCH,CREDIT_CARD_REWARDS,1750,IN_PROGRESS,4,credit,,,,2026-04-02T21:20:24Z,25-34,GB,UNEMPLOYED,7500,0.5,D,24.9,CLEAR,VERIFIED,
APP-2026-01069,2026-04-01T17:53:53Z,MOBILE_APP,CREDIT_CARD_STUDENT,23250,IN_PROGRESS,6,account,,,,2026-04-02T21:50:10Z,45-54,GB,PERMANENT,47000,0.31,B,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01070,2026-04-02T15:09:41Z,WEB,CREDIT_CARD_STUDENT,6500,IN_PROGRESS,5,agreement,,,,2026-04-02T21:54:30Z,45-54,GB,PERMANENT,90500,0.27,B,19.9,CLEAR,VERIFIED,
APP-2026-01050,2026-03-31T17:48:45Z,WEB,CREDIT_CARD_REWARDS,1250,COMPLETED,8,,,2026-04-02T21:59:02Z,1250.0,2026-04-02T21:59:02Z,45-54,GB,PERMANENT,69000,0.44,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01079,2026-04-02T15:47:28Z,WEB,CREDIT_CARD_STUDENT,3500,IN_PROGRESS,5,agreement,,,,2026-04-02T22:05:37Z,55-64,GB,PERMANENT,20500,0.39,C,24.9,CLEAR,VERIFIED,
APP-2026-01076,2026-04-02T20:13:46Z,WEB,CREDIT_CARD_STANDARD,3000,IN_PROGRESS,4,credit,,,,2026-04-02T23:07:35Z,45-54,GB,CONTRACT,67000,0.31,B,24.9,CLEAR,VERIFIED,
