application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-00166,2026-01-16T15:02:46Z,WEB,CREDIT_CARD_STUDENT,9500,IN_PROGRESS,5,agreement,,,,2026-01-17T00:31:17Z,45-54,GB,PERMANENT,89500,0.37,C,24.9,CLEAR,VERIFIED,
APP-2026-00164,2026-01-16T16:35:20Z,MOBILE_APP,CREDIT_CARD_STUDENT,10000,IN_PROGRESS,5,agreement,,,,2026-01-17T02:59:33Z,55-64,GB,PERMANENT,34000,0.32,B,24.9,CLEAR,VERIFIED,
APP-2026-00170,2026-01-16T20:35:59Z,MOBILE_APP,CREDIT_CARD_REWARDS,1750,IN_PROGRESS,5,agreement,,,,2026-01-17T04:53:09Z,65+,GB,SELF_EMPLOYED,71000,0.28,B,24.9,CLEAR,VERIFIED,
APP-2026-00172,2026-01-16T19:19:28Z,MOBILE_APP,CREDIT_CARD_STANDARD,15000,REJECTED,4,credit,CRE_INCOME_BELOW_MINIMUM,2026-01-17T04:53:14Z,,2026-01-17T04:53:14Z,45-54,GB,STUDENT,6000,0.44,D,19.9,CLEAR,VERIFIED,
APP-2026-00142,2026-01-14T11:05:30Z,WEB,CREDIT_CARD_STUDENT,8000,COMPLETED,8,,,2026-01-17T07:04:20Z,8000.0,2026-01-17T07:04:20Z,25-34,DE,PERMANENT,35500,0.47,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00171,2026-01-16T11:27:19Z,WEB,CREDIT_CARD_STUDENT,25000,COMPLETED,8,,,2026-01-17T09:23:35Z,15500.0,2026-01-17T09:23:35Z,25-34,GB,PERMANENT,55500,0.39,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00179,2026-01-17T09:40:12Z,MOBILE_APP,CREDIT_CARD_REWARDS,6000,REJECTED,2,kyc,KYC_PROVIDER_UNAVAILABLE,2026-01-17T11:54:36Z,,2026-01-17T11:54:36Z,45-54,IE,PERMANENT,44500,0.4,C,24.9,,FAILED,
APP-2026-00139,2026-01-14T14:37:34Z,MOBILE_APP,CREDIT_CARD_REWARDS,21500,COMPLETED,8,,,2026-01-17T13:09:45Z,18750.0,2026-01-17T13:09:45Z,35-44,GB,PERMANENT,67000,0.36,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00161,2026-01-16T10:31:45Z,WEB,CREDIT_CARD_STANDARD,6500,COMPLETED,8,,,2026-01-17T14:10:54Z,6500.0,2026-01-17T14:10:54Z,65+,PL,SELF_EMPLOYED,58500,0.27,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00162,2026-01-16T18:12:33Z,BRANCH,CREDIT_CARD_REWARDS,24750,COMPLETED,8,,,2026-01-17T16:33:52Z,5000.0,2026-01-17T16:33:52Z,35-44,IE,STUDENT,13500,0.33,D,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00148,2026-01-15T14:11:47Z,WEB,CREDIT_CARD_STUDENT,3250,COMPLETED,8,,,2026-01-17T16:54:18Z,1250.0,2026-01-17T16:54:18Z,18-24,GB,STUDENT,5000,0.33,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00167,2026-01-16T19:18:50Z,WEB,CREDIT_CARD_STANDARD,10000,COMPLETED,8,,,2026-01-17T17:08:43Z,10000.0,2026-01-17T17:08:43Z,35-44,GB,PERMANENT,51500,0.31,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00178,2026-01-17T10:06:36Z,MOBILE_APP,CREDIT_CARD_STUDENT,8750,IN_PROGRESS,5,agreement,,,,2026-01-17T18:23:22Z,35-44,GB,PERMANENT,47000,0.24,A,24.9,CLEAR,VERIFIED,
APP-2026-00175,2026-01-17T13:56:29Z,WEB,CREDIT_CARD_STUDENT,7750,IN_PROGRESS,5,agreement,,,,2026-01-17T18:33:28Z,35-44,FR,PERMANENT,33500,0.42,C,24.9,CLEAR,VERIFIED,
APP-2026-00176,2026-01-17T11:12:00Z,AGGREGATOR,CREDIT_CARD_STUDENT,14000,REJECTED,4,credit,CRE_INCOME_BELOW_MINIMUM,2026-01-17T19:04:33Z,,2026-01-17T19:04:33Z,55-64,GB,PERMANENT,22000,0.33,C,19.9,CLEAR,VERIFIED,
APP-2026-00177,2026-01-17T15:21:58Z,WEB,CREDIT_CARD_REWARDS,1000,IN_PROGRESS,5,agreement,,,,2026-01-17T20:34:58Z,35-44,GB,CONTRACT,17000,0.45,D,24.9,CLEAR,VERIFIED,
APP-2026-00174,2026-01-17T18:47:02Z,MOBILE_APP,CREDIT_CARD_STANDARD,6250,IN_PROGRESS,4,credit,,,,2026-01-17T21:32:03Z,45-54,GB,PERMANENT,39500,0.41,C,19.9,CLEAR,VERIFIED,
