application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-00952,2026-03-22T21:57:16Z,BRANCH,CREDIT_CARD_STUDENT,19250,REFERRED,2,kyc,KYC_LOW_CONFIDENCE,2026-03-23T01:08:51Z,,2026-03-23T01:08:51Z,45-54,GB,PERMANENT,15500,0.36,D,19.9,,REVIEW,
APP-2026-00958,2026-03-22T21:35:55Z,MOBILE_APP,CREDIT_CARD_STANDARD,2500,REFERRED,2,kyc,KYC_LOW_CONFIDENCE,2026-03-23T01:39:15Z,,2026-03-23T01:39:15Z,65+,FR,PERMANENT,32000,0.38,C,24.9,,REVIEW,
APP-2026-00956,2026-03-22T18:52:45Z,WEB,CREDIT_CARD_STUDENT,13000,REJECTED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-03-23T02:31:32Z,,2026-03-23T02:31:32Z,35-44,PL,PERMANENT,18500,0.23,D,19.9,CLEAR,VERIFIED,
APP-2026-00951,2026-03-22T20:24:35Z,WEB,CREDIT_CARD_REWARDS,9250,IN_PROGRESS,5,agreement,,,,2026-03-23T03:05:22Z,18-24,FR,SELF_EMPLOYED,31500,0.34,B,24.9,CLEAR,VERIFIED,
APP-2026-00946,2026-03-21T10:42:19Z,MOBILE_APP,CREDIT_CARD_STANDARD,9000,COMPLETED,8,,,2026-03-23T05:52:54Z,9000.0,2026-03-23T05:52:54Z,35-44,GB,PERMANENT,78500,0.37,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00947,2026-03-21T11:45:38Z,MOBILE_APP,CREDIT_CARD_REWARDS,2500,COMPLETED,8,,,2026-03-23T06:52:43Z,2500.0,2026-03-23T06:52:43Z,55-64,PL,CONTRACT,66500,0.35,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00960,2026-03-22T12:46:45Z,BRANCH,CREDIT_CARD_REWARDS,1750,COMPLETED,8,,,2026-03-23T07:21:24Z,1750.0,2026-03-23T07:21:24Z,35-44,GB,PERMANENT,18000,0.2,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-00954,2026-03-22T14:43:24Z,MOBILE_APP,CREDIT_CARD_STUDENT,5750,COMPLETED,8,,,2026-03-23T07:22:42Z,5750.0,2026-03-23T07:22:42Z,25-34,GB,PERMANENT,38500,0.43,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00934,2026-03-20T21:17:28Z,WEB,CREDIT_CARD_REWARDS,12750,COMPLETED,8,,,2026-03-23T09:00:42Z,11250.0,2026-03-23T09:00:42Z,35-44,GB,PERMANENT,41000,0.39,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-00964,2026-03-23T09:57:50Z,MOBILE_APP,CREDIT_CARD_STUDENT,7500,IN_PROGRESS,5,agreement,,,,2026-03-23T16:00:31Z,25-34,GB,PERMANENT,35500,0.28,B,24.9,CLEAR,VERIFIED,
