application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-01850,2026-06-08T09:23:03Z,MOBILE_APP,CREDIT_CARD_STUDENT,9250,COMPLETED,8,,,2026-06-10T00:09:04Z,7500.0,2026-06-10T00:09:04Z,65+,FR,PERMANENT,27000,0.31,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01862,2026-06-09T21:11:12Z,WEB,CREDIT_CARD_STUDENT,16000,IN_PROGRESS,5,agreement,,,,2026-06-10T02:18:42Z,35-44,IE,PERMANENT,33500,0.33,B,19.9,CLEAR,VERIFIED,
APP-2026-01860,2026-06-09T17:39:43Z,WEB,CREDIT_CARD_STANDARD,20500,REJECTED,4,credit,CRE_AFFORDABILITY_EXCEEDED,2026-06-10T02:31:59Z,,2026-06-10T02:31:59Z,18-24,PL,PERMANENT,28500,0.24,C,19.9,CLEAR,VERIFIED,
APP-2026-01840,2026-06-08T11:24:46Z,WEB,CREDIT_CARD_STANDARD,6750,COMPLETED,8,,,2026-06-10T03:42:15Z,4500.0,2026-06-10T03:42:15Z,35-44,GB,SELF_EMPLOYED,16500,0.36,D,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01842,2026-06-08T19:31:35Z,MOBILE_APP,CREDIT_CARD_REWARDS,7750,COMPLETED,8,,,2026-06-10T04:40:07Z,7750.0,2026-06-10T04:40:07Z,25-34,IE,SELF_EMPLOYED,41000,0.5,D,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01836,2026-06-07T14:16:47Z,WEB,CREDIT_CARD_STANDARD,19500,COMPLETED,8,,,2026-06-10T04:42:35Z,11500.0,2026-06-10T04:42:35Z,25-34,PL,PERMANENT,41500,0.35,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01839,2026-06-07T18:21:39Z,MOBILE_APP,CREDIT_CARD_REWARDS,9000,COMPLETED,8,,,2026-06-10T04:45:52Z,9000.0,2026-06-10T04:45:52Z,55-64,FR,PERMANENT,59000,0.37,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01866,2026-06-10T10:24:28Z,BRANCH,CREDIT_CARD_STANDARD,7250,IN_PROGRESS,5,agreement,,,,2026-06-10T12:19:23Z,25-34,GB,PERMANENT,19000,0.31,D,24.9,CLEAR,VERIFIED,
APP-2026-01854,2026-06-09T15:42:46Z,MOBILE_APP,CREDIT_CARD_STUDENT,1500,COMPLETED,8,,,2026-06-10T16:03:47Z,1500.0,2026-06-10T16:03:47Z,25-34,GB,SELF_EMPLOYED,36000,0.23,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01863,2026-06-09T11:46:45Z,AGGREGATOR,CREDIT_CARD_STUDENT,4500,COMPLETED,8,,,2026-06-10T16:40:50Z,4500.0,2026-06-10T16:40:50Z,18-24,DE,SELF_EMPLOYED,65500,0.45,C,24.9,CLEAR,VERIFIED,SIGNED
