application_id,submitted_at,channel,product_code,requested_limit,status,steps_reached,stopped_at_step,decline_reason_code,decided_at,granted_limit,last_updated_at,age_band,residence_country,employment_status,annual_income,dti_ratio,credit_band,apr,screening_outcome,kyc_outcome,agreement_outcome
APP-2026-00987,2026-03-25T15:05:11Z,MOBILE_APP,CREDIT_CARD_STUDENT,4000,COMPLETED,8,,,2026-03-27T03:09:05Z,4000.0,2026-03-27T03:09:05Z,35-44,NL,PERMANENT,42500,0.41,C,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01000,2026-03-26T10:04:04Z,MOBILE_APP,CREDIT_CARD_REWARDS,2750,COMPLETED,8,,,2026-03-27T05:11:27Z,2750.0,2026-03-27T05:11:27Z,35-44,IE,SELF_EMPLOYED,30500,0.29,B,24.9,CLEAR,VERIFIED,SIGNED
APP-2026-01002,2026-03-26T19:48:56Z,WEB,CREDIT_CARD_STANDARD,18750,COMPLETED,8,,,2026-03-27T06:38:13Z,11000.0,2026-03-27T06:38:13Z,25-34,GB,PERMANENT,40000,0.35,C,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01018,2026-03-27T09:11:43Z,MOBILE_APP,CREDIT_CARD_STUDENT,9500,REJECTED,1,policy,POL_TAX_RESIDENCY_EXCLUDED,2026-03-27T09:48:35Z,,2026-03-27T09:48:35Z,18-24,GB,SELF_EMPLOYED,24000,0.46,D,19.9,,,
APP-2026-01020,2026-03-27T11:07:00Z,MOBILE_APP,CREDIT_CARD_STANDARD,10000,REJECTED,0,verification,VER_MISSING_FIELD,2026-03-27T11:30:14Z,,2026-03-27T11:30:14Z,45-54,PL,CONTRACT,74000,0.36,C,19.9,,,
APP-2026-01009,2026-03-27T11:05:24Z,BRANCH,CREDIT_CARD_STUDENT,2750,IN_PROGRESS,5,agreement,,,,2026-03-27T13:45:16Z,65+,PL,PERMANENT,75500,0.31,B,24.9,CLEAR,VERIFIED,
APP-2026-00990,2026-03-25T11:30:49Z,MOBILE_APP,CREDIT_CARD_STANDARD,15750,COMPLETED,8,,,2026-03-27T14:57:54Z,11000.0,2026-03-27T14:57:54Z,25-34,GB,CONTRACT,40000,0.28,B,19.9,CLEAR,VERIFIED,SIGNED
APP-2026-01016,2026-03-27T12:06:35Z,WEB,CREDIT_CARD_STUDENT,8000,IN_PROGRESS,5,agreement,,,,2026-03-27T16:28:37Z,25-34,GB,RETIRED,22500,0.37,C,24.9,CLEAR,VERIFIED,
APP-2026-01019,2026-03-27T12:02:03Z,MOBILE_APP,CREDIT_CARD_REWARDS,1500,REJECTED,4,credit,CRE_INCOME_BELOW_MINIMUM,2026-03-27T16:39:10Z,,2026-03-27T16:39:10Z,35-44,GB,RETIRED,25500,0.5,D,24.9,CLEAR,VERIFIED,
APP-2026-01011,2026-03-27T11:34:49Z,MOBILE_APP,CREDIT_CARD_STANDARD,22750,IN_PROGRESS,5,agreement,,,,2026-03-27T17:23:03Z,35-44,GB,PERMANENT,65000,0.45,C,19.9,CLEAR,VERIFIED,
